EmployeeID,TotalDays,PresentDays,AbsentDays,LateDays,AvgWorkingHours,TotalOvertimeHrs,AttendanceRate
2465,261,238,23,237,9.9,214.22,91.19
2466,261,238,23,236,7.39,0.0,91.19
2467,261,241,20,238,7.7,0.0,92.34
2468,261,245,16,245,8.29,0.0,93.87
2469,261,231,30,231,7.86,0.0,88.51
2470,261,229,32,227,6.19,0.0,87.74
2471,261,233,28,233,6.33,0.0,89.27
2472,261,226,35,225,6.78,0.0,86.59
2473,261,232,29,232,5.98,0.0,88.89
2474,261,237,24,236,9.0,28.12,90.8
2475,261,232,29,230,8.38,0.08,88.89
2476,261,233,28,233,6.71,0.0,89.27
2477,261,229,32,228,7.6,0.0,87.74
2478,261,241,20,241,6.7,0.0,92.34
2479,261,230,31,230,6.29,0.0,88.12
2480,261,240,21,240,8.19,0.48,91.95
2481,261,234,27,234,8.1,0.0,89.66
2482,261,232,29,231,6.1,0.0,88.89
2483,261,228,33,227,7.7,0.0,87.36
2484,261,233,28,233,7.52,0.0,89.27
2485,261,234,27,232,6.39,0.0,89.66
2486,261,244,17,244,8.89,16.24,93.49
2487,261,235,26,235,7.28,0.0,90.04
2488,261,233,28,231,6.7,0.0,89.27
2489,261,234,27,231,8.02,0.0,89.66
2490,261,235,26,233,9.99,233.6,90.04
2491,261,235,26,233,9.5,121.3,90.04
2492,261,232,29,232,9.29,73.23,88.89
2493,261,239,22,238,6.13,0.0,91.57
2494,261,241,20,239,8.58,2.47,92.34
2495,261,232,29,232,7.99,0.0,88.89
2496,261,235,26,235,7.39,0.0,90.04
2497,261,233,28,233,6.91,0.0,89.27
2498,261,239,22,238,6.69,0.0,91.57
2499,261,242,19,242,6.56,0.0,92.72
2500,261,238,23,238,6.6,0.0,91.19
2501,261,243,18,243,6.7,0.0,93.1
2502,261,229,32,229,7.76,0.0,87.74
2503,261,231,30,229,7.89,0.0,88.51
2504,261,240,21,239,6.2,0.0,91.95
2505,261,231,30,231,6.2,0.0,88.51
2506,261,231,30,230,7.4,0.0,88.51
2507,261,228,33,228,7.81,0.0,87.36
2508,261,240,21,240,10.28,307.62,91.95
2509,261,234,27,233,7.11,0.0,89.66
2510,261,238,23,237,8.72,8.06,91.19
2511,261,235,26,234,8.03,0.0,90.04
2512,261,244,17,244,6.61,0.0,93.49
2513,261,240,21,239,7.38,0.0,91.95
2514,261,244,17,243,6.6,0.0,93.49
2515,261,239,22,238,7.41,0.0,91.57
2516,261,235,26,234,10.68,394.54,90.04
2517,261,232,29,231,7.23,0.0,88.89
2518,261,226,35,222,7.07,0.0,86.59
2519,261,229,32,228,7.49,0.0,87.74
2520,261,243,18,242,7.61,0.0,93.1
2521,261,243,18,242,9.5,123.17,93.1
2522,261,237,24,236,6.12,0.0,90.8
2523,261,245,16,245,9.62,151.43,93.87
2524,261,229,32,229,7.63,0.0,87.74
2525,261,238,23,237,6.14,0.0,91.19
2526,261,246,15,246,8.67,3.82,94.25
2527,261,226,35,226,7.2,0.0,86.59
2528,261,241,20,237,10.68,405.36,92.34
2529,261,243,18,243,7.03,0.0,93.1
2530,261,245,16,244,10.22,299.23,93.87
2531,261,243,18,243,7.69,0.0,93.1
2532,261,229,32,227,7.6,0.0,87.74
2533,261,239,22,238,6.5,0.0,91.57
2534,261,234,27,232,6.12,0.0,89.66
2535,261,237,24,236,7.19,0.0,90.8
2536,261,234,27,233,7.72,0.0,89.66
2537,261,246,15,243,8.04,0.0,94.25
2538,261,233,28,233,6.6,0.0,89.27
2539,261,242,19,241,10.43,345.26,92.72
2540,261,228,33,228,7.88,0.0,87.36
2541,261,226,35,225,7.12,0.0,86.59
2542,261,237,24,235,7.96,0.0,90.8
2543,261,227,34,227,6.29,0.0,86.97
2544,261,229,32,229,6.09,0.0,87.74
2545,261,229,32,228,8.6,2.34,87.74
2546,261,240,21,240,7.89,0.0,91.95
2547,261,236,25,234,7.68,0.0,90.42
2548,261,231,30,231,6.54,0.0,88.51
2549,261,226,35,224,6.19,0.0,86.59
2550,261,241,20,241,6.99,0.0,92.34
2551,261,243,18,242,7.68,0.0,93.1
2552,261,242,19,241,10.51,365.09,92.72
2553,261,230,31,229,9.5,116.24,88.12
2554,261,243,18,241,7.52,0.0,93.1
2555,261,231,30,231,8.1,0.0,88.51
2556,261,242,19,240,7.08,0.0,92.72
2557,261,230,31,229,8.7,5.88,88.12
2558,261,242,19,242,10.52,366.8,92.72
2559,261,238,23,233,7.11,0.0,91.19
2560,261,231,30,230,6.54,0.0,88.51
2561,261,228,33,228,6.81,0.0,87.36
2562,261,241,20,239,9.31,80.29,92.34
2563,261,231,30,230,7.59,0.0,88.51
2564,261,243,18,242,7.19,0.0,93.1
2565,261,232,29,231,7.08,0.0,88.89
2566,261,231,30,231,10.21,280.46,88.51
2567,261,240,21,238,6.9,0.0,91.95
2568,261,236,25,234,7.32,0.0,90.42
2569,261,233,28,229,6.4,0.0,89.27
2570,261,230,31,230,7.42,0.0,88.12
2571,261,239,22,239,8.32,0.02,91.57
2572,261,244,17,244,9.21,60.08,93.49
2573,261,228,33,227,6.78,0.0,87.36
2574,261,243,18,243,6.09,0.0,93.1
2575,261,243,18,242,7.79,0.0,93.1
2576,261,238,23,237,6.37,0.0,91.19
2577,261,237,24,236,10.6,378.24,90.8
2578,261,244,17,243,6.79,0.0,93.49
2579,261,230,31,226,6.28,0.0,88.12
2580,261,245,16,245,7.28,0.0,93.87
2581,261,244,17,242,8.9,17.38,93.49
2582,261,239,22,238,9.39,97.54,91.57
2583,261,237,24,236,6.0,0.0,90.8
2584,261,232,29,231,7.91,0.0,88.89
2585,261,243,18,242,7.02,0.0,93.1
2586,261,238,23,237,10.8,428.43,91.19
2587,261,235,26,234,9.88,207.28,90.04
2588,261,235,26,233,10.22,286.76,90.04
2589,261,240,21,238,7.62,0.0,91.95
2590,261,238,23,238,6.34,0.0,91.19
2591,261,235,26,235,8.7,6.0,90.04
2592,261,232,29,232,6.45,0.0,88.89
2593,261,236,25,236,6.59,0.0,90.42
2594,261,229,32,229,6.67,0.0,87.74
2595,261,243,18,243,9.78,190.14,93.1
2596,261,240,21,239,7.09,0.0,91.95
2597,261,232,29,231,6.0,0.0,88.89
2598,261,240,21,240,6.76,0.0,91.95
2599,261,227,34,227,6.79,0.0,86.97
2600,261,232,29,231,7.75,0.0,88.89
2601,261,233,28,230,6.6,0.0,89.27
2602,261,239,22,238,6.88,0.0,91.57
2603,261,233,28,233,6.29,0.0,89.27
2604,261,234,27,233,7.18,0.0,89.66
2605,261,240,21,238,8.81,10.31,91.95
2606,261,231,30,231,7.91,0.0,88.51
2607,261,244,17,244,7.3,0.0,93.49
2608,261,236,25,236,10.3,307.98,90.42
2609,261,235,26,235,10.8,423.71,90.04
2610,261,229,32,229,7.91,0.0,87.74
2611,261,232,29,231,7.89,0.0,88.89
2612,261,230,31,230,7.49,0.0,88.12
2613,261,239,22,238,8.02,0.0,91.57
2614,261,237,24,235,8.24,0.4,90.8
2615,261,242,19,242,10.8,435.7,92.72
2616,261,243,18,243,6.1,0.0,93.1
2617,261,233,28,232,6.6,0.0,89.27
2618,261,229,32,229,6.11,0.0,87.74
2619,261,230,31,229,10.46,336.64,88.12
2620,261,242,19,241,6.88,0.0,92.72
2621,261,230,31,230,6.99,0.0,88.12
2622,261,230,31,230,7.81,0.0,88.12
2623,261,241,20,241,6.21,0.0,92.34
2624,261,236,25,235,6.19,0.0,90.42
2625,261,241,20,240,6.08,0.0,92.34
2626,261,230,31,230,10.19,272.79,88.12
2627,261,235,26,235,7.8,0.0,90.04
2628,261,235,26,235,6.21,0.0,90.04
2629,261,241,20,239,7.89,0.0,92.34
2630,261,241,20,241,7.2,0.0,92.34
2631,261,243,18,242,6.51,0.0,93.1
2632,261,237,24,236,9.82,194.43,90.8
2633,261,237,24,236,7.69,0.0,90.8
2634,261,233,28,233,7.18,0.0,89.27
2635,261,242,19,240,10.43,347.15,92.72
2636,261,243,18,242,6.44,0.0,93.1
2637,261,235,26,233,8.02,0.0,90.04
2638,261,237,24,235,9.09,42.87,90.8
2639,261,241,20,240,7.0,0.0,92.34
2640,261,243,18,243,6.18,0.0,93.1
2641,261,230,31,229,6.0,0.0,88.12
2642,261,240,21,239,8.02,0.0,91.95
2643,261,230,31,230,8.02,0.13,88.12
2644,261,242,19,240,7.89,0.0,92.72
2645,261,239,22,238,9.42,103.2,91.57
2646,261,232,29,232,8.03,0.0,88.89
2647,261,243,18,242,6.81,0.0,93.1
2648,261,246,15,244,10.77,435.18,94.25
2649,261,232,29,229,8.21,0.0,88.89
2650,261,226,35,226,6.31,0.0,86.59
2651,261,233,28,233,7.96,0.0,89.27
2652,261,229,32,229,7.83,0.0,87.74
2653,261,238,23,237,7.83,0.0,91.19
2654,261,234,27,233,6.62,0.0,89.66
2655,261,233,28,232,10.88,437.33,89.27
2656,261,236,25,235,7.38,0.0,90.42
2657,261,236,25,235,6.81,0.0,90.42
2658,261,236,25,236,7.81,0.0,90.42
2659,261,231,30,231,7.36,0.0,88.51
2660,261,242,19,241,7.69,0.0,92.72
2661,261,238,23,238,7.08,0.0,91.19
2662,261,237,24,235,6.7,0.0,90.8
2663,261,241,20,239,10.49,358.16,92.34
2664,261,244,17,242,6.91,0.0,93.49
2665,261,235,26,234,7.2,0.0,90.04
2666,261,240,21,239,6.3,0.0,91.95
2667,261,233,28,232,6.08,0.0,89.27
2668,261,233,28,233,6.22,0.0,89.27
2669,261,245,16,245,8.38,0.54,93.87
2670,261,230,31,229,7.51,0.0,88.12
2671,261,228,33,228,6.9,0.0,87.36
2672,261,238,23,238,9.8,189.3,91.19
2673,261,226,35,224,6.12,0.0,86.59
2674,261,234,27,234,9.6,140.02,89.66
2675,261,233,28,231,7.49,0.0,89.27
2676,261,235,26,234,7.26,0.0,90.04
2677,261,228,33,228,7.52,0.0,87.36
2678,261,244,17,243,7.7,0.0,93.49
2679,261,244,17,241,5.99,0.0,93.49
2680,261,239,22,238,9.3,75.5,91.57
2681,261,234,27,232,6.42,0.0,89.66
2682,261,231,30,231,6.47,0.0,88.51
2683,261,237,24,237,8.59,3.56,90.8
2684,261,228,33,226,6.7,0.0,87.36
2685,261,231,30,231,8.49,1.56,88.51
2686,261,231,30,231,9.52,120.69,88.51
2687,261,242,19,242,6.39,0.0,92.72
2688,261,237,24,236,7.25,0.0,90.8
2689,261,239,22,239,9.97,231.77,91.57
2690,261,234,27,234,6.4,0.0,89.66
2691,261,241,20,240,7.99,0.0,92.34
2692,261,227,34,225,7.82,0.0,86.97
2693,261,236,25,236,7.5,0.0,90.42
2694,261,232,29,229,10.73,401.2,88.89
2695,261,239,22,237,6.34,0.0,91.57
2696,261,232,29,229,7.59,0.0,88.89
2697,261,243,18,241,10.51,367.93,93.1
2698,261,229,32,228,8.01,0.0,87.74
2699,261,233,28,233,10.7,396.06,89.27
2700,261,244,17,243,9.99,241.01,93.49
2701,261,238,23,237,8.01,0.0,91.19
2702,261,238,23,238,9.68,161.88,91.19
2703,261,235,26,232,6.9,0.0,90.04
2704,261,228,33,228,6.5,0.0,87.36
2705,261,244,17,243,6.12,0.0,93.49
2706,261,231,30,229,5.98,0.0,88.51
2707,261,245,16,243,7.79,0.0,93.87
2708,261,241,20,240,7.5,0.0,92.34
2709,261,243,18,241,9.49,121.06,93.1
2710,261,234,27,234,6.88,0.0,89.66
2711,261,238,23,237,7.09,0.0,91.19
2712,261,237,24,236,8.01,0.0,90.8
2713,261,238,23,237,6.46,0.0,91.19
2714,261,238,23,238,8.5,1.39,91.19
2715,261,242,19,242,6.1,0.0,92.72
2716,261,238,23,237,6.49,0.0,91.19
2717,261,242,19,242,9.69,167.36,92.72
2718,261,244,17,244,6.5,0.0,93.49
2719,261,239,22,239,8.89,13.98,91.57
2720,261,236,25,233,7.1,0.0,90.42
2721,261,230,31,230,9.13,46.79,88.12
2722,261,235,26,234,6.6,0.0,90.04
2723,261,238,23,238,6.19,0.0,91.19
2724,261,239,22,238,7.59,0.0,91.57
2725,261,242,19,241,7.7,0.0,92.72
2726,261,231,30,228,6.77,0.0,88.51
2727,261,243,18,240,6.81,0.0,93.1
2728,261,239,22,238,6.01,0.0,91.57
2729,261,235,26,234,7.78,0.0,90.04
2730,261,230,31,229,6.08,0.0,88.12
2731,261,231,30,231,9.3,73.28,88.51
2732,261,238,23,237,6.92,0.0,91.19
2733,261,234,27,233,9.31,78.55,89.66
2734,261,241,20,241,10.67,402.87,92.34
2735,261,237,24,236,9.39,96.09,90.8
2736,261,234,27,233,9.48,114.71,89.66
2737,261,240,21,240,10.19,286.12,91.95
2738,261,245,16,245,8.22,0.0,93.87
2739,261,230,31,229,6.48,0.0,88.12
2740,261,245,16,243,8.8,11.72,93.87
2741,261,227,34,226,6.08,0.0,86.97
2742,261,234,27,234,7.41,0.0,89.66
2743,261,234,27,232,8.11,0.06,89.66
2744,261,228,33,228,6.18,0.0,87.36
2745,261,245,16,244,9.53,130.57,93.87
2746,261,240,21,240,6.9,0.0,91.95
2747,261,238,23,238,6.0,0.0,91.19
2748,261,230,31,230,8.12,0.0,88.12
2749,261,240,21,239,7.21,0.0,91.95
2750,261,238,23,237,6.77,0.0,91.19
2751,261,233,28,233,6.08,0.0,89.27
2752,261,240,21,239,8.87,12.99,91.95
2753,261,236,25,234,6.81,0.0,90.42
2754,261,242,19,241,7.8,0.0,92.72
2755,261,239,22,238,6.31,0.0,91.57
2756,261,235,26,234,7.5,0.0,90.04
2757,261,236,25,235,7.19,0.0,90.42
2758,261,243,18,243,6.1,0.0,93.1
2759,261,227,34,226,6.04,0.0,86.97
2760,261,229,32,227,8.94,20.63,87.74
2761,261,228,33,225,6.59,0.0,87.36
2762,261,233,28,231,10.29,300.96,89.27
2763,261,231,30,231,9.19,54.82,88.51
2764,261,232,29,231,7.9,0.0,88.89
2765,261,228,33,228,6.69,0.0,87.36
2766,261,240,21,240,8.8,12.22,91.95
2767,261,227,34,226,7.97,0.0,86.97
2768,261,237,24,236,6.3,0.0,90.8
2769,261,242,19,240,6.4,0.0,92.72
2770,261,242,19,240,6.68,0.0,92.72
2771,261,242,19,242,7.58,0.0,92.72
2772,261,235,26,234,6.21,0.0,90.04
2773,261,240,21,239,7.39,0.0,91.95
2774,261,247,14,246,10.11,273.69,94.64
2775,261,233,28,233,8.09,0.0,89.27
2776,261,244,17,242,9.03,32.25,93.49
2777,261,235,26,235,7.27,0.0,90.04
2778,261,236,25,234,7.63,0.0,90.42
2779,261,237,24,236,7.78,0.0,90.8
2780,261,230,31,230,5.98,0.0,88.12
2781,261,244,17,242,7.1,0.0,93.49
2782,261,240,21,240,6.71,0.0,91.95
2783,261,245,16,243,10.15,281.97,93.87
2784,261,229,32,228,7.98,0.0,87.74
2785,261,233,28,232,10.73,402.13,89.27
2786,261,243,18,243,7.59,0.0,93.1
2787,261,233,28,233,7.76,0.0,89.27
2788,261,235,26,234,7.19,0.0,90.04
2789,261,247,14,247,9.61,152.24,94.64
2790,261,238,23,238,8.53,1.85,91.19
2791,261,230,31,230,7.7,0.0,88.12
2792,261,230,31,229,6.31,0.0,88.12
2793,261,242,19,241,7.47,0.0,92.72
2794,261,232,29,230,8.2,0.03,88.89
2795,261,233,28,231,8.08,0.0,89.27
2796,261,231,30,231,6.53,0.0,88.51
2797,261,227,34,224,6.02,0.0,86.97
2798,261,229,32,228,6.22,0.0,87.74
2799,261,229,32,227,7.89,0.0,87.74
2800,261,245,16,245,8.03,0.0,93.87
2801,261,232,29,231,7.51,0.0,88.89
2802,261,244,17,243,8.67,4.6,93.49
2803,261,237,24,237,7.91,0.0,90.8
2804,261,231,30,229,6.74,0.0,88.51
2805,261,236,25,234,9.0,29.81,90.42
2806,261,236,25,236,6.72,0.0,90.42
2807,261,233,28,232,8.4,0.83,89.27
2808,261,228,33,228,7.72,0.0,87.36
2809,261,238,23,238,7.57,0.0,91.19
2810,261,239,22,239,9.41,100.54,91.57
2811,261,231,30,230,6.4,0.0,88.51
2812,261,235,26,232,7.2,0.0,90.04
2813,261,245,16,244,7.99,0.0,93.87
2814,261,229,32,228,7.08,0.0,87.74
2815,261,240,21,239,8.39,0.2,91.95
2816,261,243,18,243,8.09,0.0,93.1
2817,261,234,27,233,7.88,0.0,89.66
2818,261,245,16,244,6.79,0.0,93.87
2819,261,238,23,236,7.19,0.0,91.19
2820,261,236,25,236,7.93,0.0,90.42
2821,261,241,20,240,7.79,0.0,92.34
2822,261,229,32,228,10.03,236.02,87.74
2823,261,242,19,241,7.92,0.0,92.72
2824,261,234,27,232,7.41,0.0,89.66
2825,261,229,32,228,10.43,326.57,87.74
2826,261,243,18,243,6.69,0.0,93.1
2827,261,231,30,231,6.49,0.0,88.51
2828,261,230,31,228,6.67,0.0,88.12
2829,261,234,27,234,6.43,0.0,89.66
2830,261,235,26,231,7.28,0.0,90.04
2831,261,235,26,234,8.0,0.0,90.04
2832,261,238,23,238,6.41,0.0,91.19
2833,261,236,25,236,7.02,0.0,90.42
2834,261,235,26,234,7.36,0.0,90.04
2835,261,235,26,233,10.93,454.19,90.04
2836,261,242,19,241,6.84,0.0,92.72
2837,261,243,18,241,7.89,0.0,93.1
2838,261,240,21,239,6.12,0.0,91.95
2839,261,228,33,227,7.58,0.0,87.36
2840,261,240,21,239,9.95,228.94,91.95
2841,261,229,32,229,6.19,0.0,87.74
2842,261,228,33,226,7.03,0.0,87.36
2843,261,242,19,241,7.7,0.0,92.72
2844,261,230,31,230,6.28,0.0,88.12
2845,261,233,28,232,6.49,0.0,89.27
2846,261,235,26,235,10.89,443.49,90.04
2847,261,245,16,245,10.61,395.28,93.87
2848,261,243,18,243,6.22,0.0,93.1
2849,261,232,29,232,6.18,0.0,88.89
2850,261,239,22,237,6.89,0.0,91.57
2851,261,243,18,241,6.28,0.0,93.1
2852,261,228,33,227,6.93,0.0,87.36
2853,261,239,22,239,8.92,23.27,91.57
2854,261,229,32,229,7.51,0.0,87.74
2855,261,236,25,235,7.43,0.0,90.42
2856,261,242,19,241,6.83,0.0,92.72
2857,261,242,19,240,8.12,0.0,92.72
2858,261,242,19,241,8.3,0.26,92.72
2859,261,242,19,241,6.82,0.0,92.72
2860,261,240,21,240,7.2,0.0,91.95
2861,261,231,30,231,6.86,0.0,88.51
2862,261,238,23,238,7.9,0.0,91.19
2863,261,241,20,240,10.37,329.71,92.34
2864,261,230,31,228,6.21,0.0,88.12
2865,261,235,26,232,10.05,247.76,90.04
2866,261,229,32,229,6.78,0.0,87.74
2867,261,235,26,235,6.13,0.0,90.04
2868,261,240,21,240,7.51,0.0,91.95
2869,261,230,31,229,6.22,0.0,88.12
2870,261,242,19,241,6.09,0.0,92.72
2871,261,238,23,234,6.82,0.0,91.19
2872,261,243,18,242,7.38,0.0,93.1
2873,261,226,35,226,6.27,0.0,86.59
2874,261,245,16,243,7.53,0.0,93.87
2875,261,238,23,237,9.0,25.89,91.19
2876,261,231,30,229,8.01,0.01,88.51
2877,261,237,24,235,6.21,0.0,90.8
2878,261,237,24,236,10.08,256.9,90.8
2879,261,232,29,230,6.12,0.0,88.89
2880,261,239,22,237,6.39,0.0,91.57
2881,261,225,36,222,6.3,0.0,86.21
2882,261,234,27,232,7.28,0.0,89.66
2883,261,239,22,239,6.52,0.0,91.57
2884,261,245,16,242,9.59,145.55,93.87
2885,261,237,24,237,10.51,358.83,90.8
2886,261,245,16,242,10.4,343.11,93.87
2887,261,230,31,230,8.4,0.78,88.12
2888,261,238,23,236,6.72,0.0,91.19
2889,261,230,31,225,8.49,0.9,88.12
2890,261,231,30,230,7.51,0.0,88.51
2891,261,234,27,233,6.11,0.0,89.66
2892,261,236,25,236,6.02,0.0,90.42
2893,261,244,17,243,7.8,0.0,93.49
2894,261,235,26,234,8.03,0.0,90.04
2895,261,228,33,227,6.19,0.0,87.36
2896,261,239,22,237,6.69,0.0,91.57
2897,261,238,23,236,8.48,0.9,91.19
2898,261,236,25,235,9.08,39.78,90.42
2899,261,239,22,238,7.0,0.0,91.57
2900,261,238,23,238,7.8,0.0,91.19
2901,261,245,16,243,6.58,0.0,93.87
2902,261,239,22,239,6.37,0.0,91.57
2903,261,238,23,238,7.62,0.0,91.19
2904,261,239,22,236,7.51,0.0,91.57
2905,261,232,29,231,10.11,258.45,88.89
2906,261,232,29,231,6.93,0.0,88.89
2907,261,243,18,242,5.97,0.0,93.1
2908,261,236,25,235,6.21,0.0,90.42
2909,261,229,32,228,7.02,0.0,87.74
2910,261,240,21,238,6.29,0.0,91.95
2911,261,237,24,236,5.98,0.0,90.8
2912,261,241,20,239,8.37,0.28,92.34
2913,261,232,29,232,7.39,0.0,88.89
2914,261,233,28,232,6.4,0.0,89.27
2915,261,235,26,232,6.7,0.0,90.04
2916,261,244,17,244,7.68,0.0,93.49
2917,261,230,31,228,10.9,437.16,88.12
2918,261,238,23,237,9.32,80.67,91.19
2919,261,241,20,239,7.1,0.0,92.34
2920,261,230,31,228,8.8,9.77,88.12
2921,261,241,20,241,8.02,0.0,92.34
2922,261,234,27,232,10.18,276.77,89.66
2923,261,240,21,239,6.32,0.0,91.95
2924,261,236,25,236,6.21,0.0,90.42
2925,261,237,24,236,6.09,0.0,90.8
2926,261,238,23,237,7.35,0.0,91.19
2927,261,232,29,231,6.94,0.0,88.89
2928,261,243,18,242,7.32,0.0,93.1
2929,261,226,35,226,6.76,0.0,86.59
2930,261,244,17,241,6.39,0.0,93.49
2931,261,245,16,244,7.59,0.0,93.87
2932,261,234,27,233,8.0,0.0,89.66
2933,261,233,28,233,7.07,0.0,89.27
2934,261,231,30,228,7.44,0.0,88.51
2935,261,243,18,241,7.3,0.0,93.1
2936,261,229,32,228,8.51,1.54,87.74
2937,261,226,35,224,6.08,0.0,86.59
2938,261,241,20,239,7.72,0.0,92.34
2939,261,243,18,242,9.5,122.41,93.1
2940,261,244,17,244,7.02,0.0,93.49
2941,261,231,30,230,7.42,0.0,88.51
2942,261,237,24,237,7.7,0.0,90.8
2943,261,238,23,237,7.01,0.0,91.19
2944,261,232,29,232,7.22,0.0,88.89
2945,261,236,25,235,7.98,0.0,90.42
2946,261,238,23,238,10.82,432.2,91.19
2947,261,236,25,235,6.9,0.0,90.42
2948,261,228,33,228,6.73,0.0,87.36
2949,261,243,18,243,7.23,0.0,93.1
2950,261,242,19,242,7.09,0.0,92.72
2951,261,243,18,241,8.41,0.28,93.1
2952,261,236,25,236,7.07,0.0,90.42
2953,261,240,21,240,9.27,70.93,91.95
2954,261,244,17,243,9.42,105.4,93.49
2955,261,226,35,226,6.07,0.0,86.59
2956,261,238,23,238,6.7,0.0,91.19
2957,261,232,29,232,6.59,0.0,88.89
2958,261,246,15,245,11.0,492.46,94.25
2959,261,234,27,231,7.03,0.0,89.66
2960,261,246,15,245,9.29,78.95,94.25
2961,261,237,24,237,7.55,0.0,90.8
2962,261,229,32,227,5.98,0.0,87.74
2963,261,228,33,226,8.35,0.39,87.36
2964,261,227,34,225,6.81,0.0,86.97
2965,261,227,34,223,7.1,0.0,86.97
2966,261,229,32,228,9.4,95.22,87.74
2967,261,242,19,242,11.0,484.74,92.72
2968,261,229,32,228,7.61,0.0,87.74
2969,261,233,28,232,11.02,470.99,89.27
2970,261,236,25,236,6.78,0.0,90.42
2971,261,244,17,244,10.14,277.41,93.49
2972,261,234,27,234,6.7,0.0,89.66
2973,261,231,30,230,10.51,349.16,88.51
2974,261,237,24,236,6.2,0.0,90.8
2975,261,242,19,242,6.59,0.0,92.72
2976,261,234,27,233,10.27,297.97,89.66
2977,261,237,24,236,10.03,243.98,90.8
2978,261,228,33,227,6.03,0.0,87.36
2979,261,231,30,230,6.77,0.0,88.51
2980,261,241,20,241,7.7,0.0,92.34
2981,261,235,26,234,7.19,0.0,90.04
2982,261,238,23,236,7.61,0.0,91.19
2983,261,238,23,237,6.93,0.0,91.19
2984,261,237,24,237,6.97,0.0,90.8
2985,261,237,24,237,7.2,0.0,90.8
2986,261,241,20,237,7.21,0.0,92.34
2987,261,246,15,246,7.6,0.0,94.25
2988,261,231,30,231,7.83,0.0,88.51
2989,261,238,23,238,6.95,0.0,91.19
2990,261,226,35,225,6.88,0.0,86.59
2991,261,242,19,241,10.9,459.34,92.72
2992,261,234,27,233,9.1,38.55,89.66
2993,261,240,21,238,6.83,0.0,91.95
2994,261,233,28,231,7.3,0.0,89.27
2995,261,241,20,239,8.62,3.01,92.34
2996,261,241,20,240,6.76,0.0,92.34
2997,261,239,22,235,11.0,477.34,91.57
2998,261,231,30,230,7.68,0.0,88.51
2999,261,237,24,235,9.99,235.06,90.8
3000,261,230,31,229,7.91,0.0,88.12
3001,261,244,17,242,10.69,412.24,93.49
3002,261,239,22,238,10.53,365.53,91.57
3003,261,241,20,241,10.1,266.0,92.34
3004,261,235,26,234,6.62,0.0,90.04
3005,261,231,30,231,7.5,0.0,88.51
3006,261,240,21,237,10.72,413.47,91.95
3007,261,225,36,222,6.2,0.0,86.21
3008,261,238,23,236,6.59,0.0,91.19
3009,261,233,28,232,6.09,0.0,89.27
3010,261,235,26,233,10.02,239.32,90.04
3011,261,233,28,233,7.39,0.0,89.27
3012,261,239,22,239,6.51,0.0,91.57
3013,261,230,31,230,6.32,0.0,88.12
3014,261,234,27,234,9.3,75.03,89.66
3015,261,241,20,238,6.11,0.0,92.34
3016,261,227,34,226,7.2,0.0,86.97
3017,261,232,29,231,7.09,0.0,88.89
3018,261,244,17,244,9.89,217.99,93.49
3019,261,237,24,236,10.51,356.95,90.8
3020,261,244,17,244,6.92,0.0,93.49
3021,261,240,21,237,7.59,0.0,91.95
3022,261,234,27,234,6.13,0.0,89.66
3023,261,238,23,238,6.03,0.0,91.19
3024,261,237,24,236,8.99,28.33,90.8
3025,261,245,16,243,10.4,343.11,93.87
3026,261,235,26,235,8.38,0.83,90.04
3027,261,231,30,230,7.91,0.0,88.51
3028,261,239,22,238,7.13,0.0,91.57
3029,261,238,23,238,9.69,163.56,91.19
3030,261,240,21,239,7.78,0.0,91.95
3031,261,230,31,229,6.32,0.0,88.12
3032,261,236,25,236,6.3,0.0,90.42
3033,261,239,22,239,8.78,10.37,91.57
3034,261,231,30,230,7.72,0.0,88.51
3035,261,230,31,230,7.3,0.0,88.12
3036,261,239,22,236,10.82,433.95,91.57
3037,261,231,30,231,10.42,328.76,88.51
3038,261,240,21,239,5.98,0.0,91.95
3039,261,243,18,242,6.08,0.0,93.1
3040,261,235,26,233,8.08,0.0,90.04
3041,261,227,34,226,7.3,0.0,86.97
3042,261,230,31,230,7.09,0.0,88.12
3043,261,227,34,227,6.3,0.0,86.97
3044,261,240,21,240,8.11,0.0,91.95
3045,261,238,23,238,7.99,0.0,91.19
3046,261,240,21,240,10.47,352.89,91.95
3047,261,230,31,228,8.02,0.0,88.12
3048,261,239,22,236,6.1,0.0,91.57
3049,261,236,25,236,7.62,0.0,90.42
3050,261,240,21,239,6.92,0.0,91.95
3051,261,236,25,235,9.28,71.03,90.42
3052,261,248,13,248,10.79,442.86,95.02
3053,261,243,18,242,5.98,0.0,93.1
3054,261,245,16,244,7.77,0.0,93.87
3055,261,245,16,244,7.71,0.0,93.87
3056,261,234,27,234,6.21,0.0,89.66
3057,261,235,26,235,7.12,0.0,90.04
3058,261,239,22,239,7.83,0.0,91.57
3059,261,234,27,234,7.6,0.0,89.66
3060,261,244,17,244,6.04,0.0,93.49
3061,261,232,29,231,9.12,44.55,88.89
3062,261,243,18,241,8.71,7.23,93.1
3063,261,247,14,246,10.0,247.52,94.64
3064,261,226,35,225,6.88,0.0,86.59
3065,261,231,30,230,6.98,0.0,88.51
3066,261,241,20,239,6.3,0.0,92.34
3067,261,235,26,235,6.4,0.0,90.04
3068,261,234,27,233,8.18,0.01,89.66
3069,261,233,28,233,6.48,0.0,89.27
3070,261,235,26,235,6.71,0.0,90.04
