EmployeeID,ProjectID,RoleInProject,HoursWorked,CompletionStatus,ProjectScore
329,3,Developer,396.5,In Progress,6.59
330,6,QA,384.7,Completed,8.95
330,10,Lead,140.5,Completed,9.24
331,3,Manager,91.3,In Progress,6.7
331,12,Lead,218.2,Delayed,8.71
331,5,Analyst,300.1,In Progress,7.0
332,12,Coordinator,318.5,In Progress,5.08
332,10,Developer,388.5,Delayed,9.06
332,2,Manager,325.6,Completed,8.76
333,14,Analyst,51.1,Completed,7.23
333,8,Lead,340.6,Completed,7.02
333,12,Manager,148.6,Delayed,9.16
334,10,Lead,170.4,Completed,7.69
334,1,QA,339.0,Delayed,5.5
335,2,Analyst,187.0,Completed,5.33
335,7,Lead,341.8,Delayed,9.12
335,4,Lead,150.3,Delayed,5.5
336,11,Lead,167.9,Completed,9.6
337,1,Developer,315.9,In Progress,6.15
337,4,Developer,360.0,Completed,8.35
337,7,Coordinator,99.0,In Progress,6.18
338,14,Manager,91.2,In Progress,7.31
338,11,Coordinator,326.2,Delayed,6.8
339,15,Lead,298.7,Delayed,6.69
340,1,Manager,309.6,In Progress,8.47
341,7,Designer,165.9,Delayed,7.21
341,10,Lead,56.4,Completed,7.32
342,9,Manager,293.5,Completed,9.63
342,3,QA,143.4,Delayed,5.92
343,3,QA,113.9,Delayed,6.52
344,8,Analyst,305.8,In Progress,8.8
344,4,Designer,258.1,In Progress,7.24
344,7,QA,298.0,Delayed,7.19
345,3,Designer,67.7,Completed,5.72
345,6,Coordinator,177.9,Delayed,6.45
346,4,Analyst,298.6,Delayed,6.32
347,14,Lead,159.3,In Progress,6.9
348,3,QA,336.6,Delayed,9.32
348,11,Lead,214.7,Completed,9.53
348,14,Analyst,162.3,In Progress,9.68
349,9,Manager,110.4,Delayed,5.65
349,5,Manager,114.0,In Progress,8.73
349,4,QA,306.2,Completed,6.36
350,14,Developer,139.7,Completed,7.99
350,7,Analyst,114.7,Delayed,8.46
351,7,Lead,389.5,Delayed,5.03
352,1,Designer,334.3,In Progress,6.77
352,14,QA,275.9,Delayed,7.78
353,5,Analyst,69.6,Delayed,6.74
353,9,Manager,391.0,In Progress,7.38
354,3,Analyst,289.8,Delayed,7.44
355,1,Developer,255.8,In Progress,6.35
355,6,Manager,276.1,Completed,5.59
355,15,Manager,156.6,Completed,8.88
356,3,QA,154.8,In Progress,5.1
356,9,Lead,126.6,Delayed,5.6
357,6,Designer,258.0,Delayed,7.97
358,8,Developer,175.8,In Progress,7.61
359,6,Designer,120.9,In Progress,7.13
359,4,Coordinator,47.6,In Progress,8.38
359,1,QA,204.2,Delayed,9.51
360,2,Analyst,258.9,In Progress,6.36
360,15,Designer,382.4,Completed,9.02
360,9,Analyst,339.5,Completed,6.16
361,1,Developer,371.1,Delayed,9.18
362,4,QA,365.2,In Progress,8.72
362,8,QA,192.8,Completed,5.27
363,13,Developer,300.0,Delayed,7.27
364,2,Designer,329.2,In Progress,9.92
364,13,Designer,45.9,In Progress,7.5
365,5,Developer,287.1,In Progress,5.51
366,13,Designer,178.4,Completed,5.49
366,5,Designer,377.3,In Progress,7.6
366,3,Coordinator,223.5,Delayed,7.9
367,6,Designer,349.1,Delayed,5.98
367,9,Designer,369.0,Completed,5.83
368,1,Coordinator,116.8,Delayed,7.81
369,9,Manager,61.9,Completed,5.34
370,7,Analyst,89.4,In Progress,8.17
370,6,Coordinator,343.5,Delayed,9.65
371,8,Manager,227.3,Completed,6.93
371,11,Developer,148.4,Completed,8.91
371,13,QA,214.6,Delayed,5.44
372,9,Manager,190.3,Delayed,8.82
373,13,QA,267.7,In Progress,9.68
373,4,Developer,244.5,Delayed,5.57
374,7,QA,285.6,Delayed,6.75
374,5,Manager,354.4,In Progress,7.81
374,9,Developer,94.5,Delayed,9.48
375,5,Lead,369.6,In Progress,8.48
376,1,Lead,270.9,In Progress,7.78
377,4,Designer,82.4,Delayed,8.32
377,6,Designer,310.7,Completed,7.01
377,3,Analyst,385.6,In Progress,7.54
378,2,Developer,183.3,Delayed,8.57
378,15,Manager,388.0,In Progress,6.57
379,10,Lead,372.5,Delayed,7.73
379,6,Lead,184.5,Completed,6.46
380,2,Designer,51.3,Completed,9.55
381,2,Analyst,64.3,Completed,9.04
381,3,Analyst,279.7,Completed,8.6
381,9,Developer,294.8,Delayed,7.7
382,1,Lead,331.7,In Progress,8.53
382,15,Analyst,283.0,Completed,5.81
382,12,Analyst,290.2,Completed,9.19
383,9,Analyst,311.7,In Progress,8.66
383,6,Analyst,151.4,Completed,8.02
383,8,Lead,256.3,Delayed,6.34
384,5,QA,314.5,Completed,7.08
384,13,Designer,284.7,Completed,7.55
385,5,Lead,367.7,In Progress,6.12
385,10,Analyst,317.8,Completed,9.98
386,4,Analyst,146.8,Completed,5.21
387,10,Lead,41.8,In Progress,6.55
388,15,QA,123.9,In Progress,5.36
389,1,Developer,154.0,Delayed,6.83
390,7,Coordinator,134.2,Completed,8.32
391,5,QA,57.0,Delayed,8.58
392,2,Designer,287.0,In Progress,9.44
392,14,Analyst,239.0,Delayed,5.05
392,10,Analyst,251.1,Delayed,9.06
393,3,Manager,45.5,Delayed,6.98
393,15,Designer,159.3,In Progress,6.12
394,5,Manager,122.0,In Progress,8.56
394,3,Manager,52.0,Completed,8.95
395,12,Designer,397.6,In Progress,5.36
395,9,Developer,293.5,Delayed,8.04
395,8,Analyst,181.0,Completed,9.47
396,3,Developer,280.4,In Progress,9.16
396,5,Manager,123.2,Delayed,8.05
397,12,Analyst,229.0,Completed,5.5
397,4,Designer,233.9,Completed,6.81
397,10,Designer,220.3,Delayed,9.35
398,5,Designer,238.5,Delayed,8.32
399,13,Coordinator,48.5,Completed,5.78
399,1,Designer,333.9,Delayed,9.68
399,4,Designer,281.0,Delayed,7.55
400,11,Coordinator,123.6,Delayed,8.6
401,15,QA,57.1,Delayed,6.63
402,4,Designer,209.8,In Progress,9.03
403,5,Designer,172.3,Delayed,7.78
403,10,Analyst,290.4,Delayed,6.35
404,11,QA,122.1,In Progress,8.99
404,7,Coordinator,217.7,In Progress,5.2
404,2,QA,233.3,In Progress,9.46
405,7,Developer,104.8,Completed,9.69
405,8,Developer,325.6,In Progress,9.2
406,4,Designer,120.9,In Progress,8.31
406,2,QA,363.0,Completed,9.46
406,5,Lead,372.1,Delayed,5.02
407,4,Analyst,62.0,Delayed,5.14
407,6,Manager,200.6,Completed,7.2
407,15,Coordinator,368.3,Completed,6.73
408,2,Analyst,161.3,Completed,9.6
408,5,Manager,47.9,Delayed,8.22
409,5,QA,146.9,In Progress,6.12
410,2,QA,46.3,In Progress,6.5
411,1,Developer,358.1,Delayed,9.35
411,13,Designer,211.2,Delayed,6.19
411,6,QA,236.1,In Progress,7.1
412,14,Developer,45.1,In Progress,7.9
412,3,Analyst,384.1,In Progress,5.28
413,13,Analyst,96.4,In Progress,5.03
414,14,QA,371.5,Delayed,9.97
414,1,Designer,140.2,Delayed,5.9
414,8,Coordinator,167.2,Completed,6.85
415,3,Developer,167.9,In Progress,7.71
415,9,Analyst,332.9,Completed,9.21
415,1,Lead,247.8,In Progress,8.78
416,1,Designer,367.3,Delayed,5.48
416,13,Manager,261.0,Delayed,6.37
416,4,Manager,267.7,Completed,7.62
417,13,Designer,185.0,Completed,7.17
417,11,Designer,355.9,In Progress,9.02
417,3,Manager,229.4,Completed,8.62
418,1,Lead,226.3,In Progress,7.64
419,1,Designer,190.9,Delayed,5.61
420,5,QA,350.9,Completed,9.77
420,1,Coordinator,76.1,Completed,7.31
421,3,Designer,293.0,Delayed,7.48
422,9,Developer,329.4,Completed,5.7
422,8,Designer,373.5,Delayed,8.9
422,15,Manager,85.6,Completed,8.42
423,1,Lead,80.8,Delayed,5.03
424,10,QA,68.1,Completed,5.27
424,11,QA,65.5,Completed,7.5
425,6,Designer,179.4,Delayed,6.75
425,2,Designer,297.4,In Progress,5.8
426,11,Manager,63.7,In Progress,8.95
426,4,Designer,81.3,Completed,7.07
427,4,Coordinator,250.2,In Progress,6.26
427,11,Designer,144.4,Delayed,6.99
427,10,Manager,336.1,Delayed,6.09
428,6,Developer,229.7,Completed,6.72
429,10,Coordinator,325.9,Completed,5.68
430,3,Lead,196.2,Completed,5.41
430,6,Coordinator,366.3,Delayed,5.95
430,11,Developer,110.4,Delayed,8.02
431,3,Coordinator,249.5,Completed,8.76
431,4,Designer,318.5,Completed,5.59
431,11,Designer,352.0,Completed,9.98
432,5,Analyst,83.2,Completed,7.87
433,4,Analyst,338.3,Delayed,6.07
434,8,Coordinator,182.2,In Progress,5.18
434,3,Coordinator,283.6,Completed,7.13
434,7,Manager,44.0,In Progress,6.71
435,3,Manager,107.5,In Progress,9.85
435,1,QA,313.2,Delayed,7.64
435,7,QA,100.2,Delayed,5.72
436,2,Lead,258.4,Completed,5.75
436,7,Developer,352.2,Delayed,8.53
437,6,Analyst,248.5,In Progress,5.0
438,4,Manager,211.2,Completed,6.72
439,14,QA,88.8,Delayed,7.64
440,5,Manager,188.6,Delayed,7.37
440,10,Coordinator,204.6,Completed,8.09
441,1,Coordinator,379.4,Delayed,7.79
441,15,Developer,317.4,In Progress,7.93
442,8,Lead,281.6,In Progress,8.2
442,1,Designer,108.1,Delayed,8.09
442,12,QA,148.1,Completed,6.11
443,4,Coordinator,207.2,In Progress,7.57
444,8,QA,73.6,Delayed,5.07
444,13,Developer,339.3,In Progress,8.8
445,11,Manager,395.3,Delayed,6.26
445,14,Designer,76.5,In Progress,8.85
446,9,Analyst,299.1,Completed,6.43
446,12,QA,342.8,In Progress,6.42
447,4,Designer,192.3,Delayed,8.05
447,5,Developer,288.1,In Progress,7.68
448,10,Designer,159.5,Delayed,6.59
449,15,Manager,208.8,Delayed,6.88
449,7,Coordinator,291.7,Completed,8.81
450,12,QA,218.0,Delayed,9.67
450,14,Coordinator,398.9,Delayed,5.02
451,10,QA,304.0,Delayed,6.87
452,12,Designer,116.5,Completed,6.15
453,6,Designer,235.9,Completed,7.2
453,1,Analyst,344.6,Delayed,5.28
453,12,QA,296.7,Completed,7.43
454,9,QA,215.1,Delayed,6.36
455,2,Lead,189.4,In Progress,8.27
456,11,Lead,278.1,Delayed,9.17
456,1,QA,113.9,In Progress,6.81
457,3,Designer,214.9,In Progress,5.36
458,6,Designer,146.9,Completed,6.47
459,5,Coordinator,45.8,Delayed,9.18
459,10,Lead,89.7,Delayed,6.31
459,11,Developer,290.9,Delayed,9.2
460,15,QA,129.7,Delayed,9.33
460,12,Manager,341.1,In Progress,8.49
461,4,Designer,379.5,Completed,8.93
462,15,Designer,356.3,Completed,9.26
463,2,Analyst,333.4,In Progress,8.19
463,6,Lead,395.5,Delayed,8.36
463,13,Coordinator,325.3,Delayed,7.49
464,5,QA,321.8,Delayed,5.53
465,12,Designer,217.3,Completed,7.41
466,9,Manager,299.5,Delayed,6.55
466,3,Developer,363.7,Completed,8.49
466,12,Developer,92.2,Delayed,6.12
467,13,Developer,216.9,In Progress,8.4
467,9,Coordinator,397.4,Delayed,8.22
467,14,Manager,242.8,Completed,7.64
468,12,Coordinator,212.4,Delayed,8.04
468,6,Lead,306.7,Delayed,8.74
468,2,Analyst,231.2,In Progress,8.15
469,12,Analyst,323.3,Completed,9.09
470,12,Analyst,385.5,Delayed,6.21
471,2,QA,367.4,In Progress,8.48
471,6,Coordinator,392.2,Completed,6.16
471,14,Analyst,50.5,Delayed,8.01
472,5,Designer,57.4,In Progress,8.74
472,4,Analyst,77.6,Delayed,8.82
473,12,Coordinator,52.5,In Progress,6.19
473,8,Designer,186.9,Delayed,8.56
473,13,Designer,342.5,Completed,8.89
474,5,Lead,230.7,Delayed,5.54
474,9,Manager,194.5,Completed,7.84
474,3,Developer,180.6,In Progress,5.02
475,8,Analyst,225.8,In Progress,6.14
476,7,Designer,158.3,Completed,9.61
476,13,Lead,383.0,Delayed,7.9
476,8,QA,50.4,In Progress,5.38
477,5,Manager,121.8,In Progress,5.04
478,13,Lead,185.9,Completed,7.9
479,7,QA,311.1,Completed,6.19
479,10,Analyst,347.6,In Progress,7.38
480,4,Lead,346.9,In Progress,5.23
480,5,Designer,97.1,Delayed,6.32
480,11,Developer,237.4,Completed,9.41
481,8,Coordinator,350.6,Delayed,9.9
481,11,Coordinator,152.2,Completed,5.83
482,4,Designer,285.1,Delayed,9.11
483,3,Manager,266.3,Completed,5.77
484,11,Developer,257.8,In Progress,6.24
484,8,Analyst,198.8,In Progress,6.84
485,15,Lead,368.6,Completed,6.08
485,3,Lead,398.7,Completed,8.22
486,5,Manager,95.8,In Progress,9.7
486,2,Manager,348.8,In Progress,8.26
486,11,Manager,227.6,Completed,9.33
487,10,QA,322.5,Completed,9.07
487,9,Lead,331.9,In Progress,5.19
488,14,Designer,112.0,Completed,5.05
489,11,Manager,248.3,Delayed,9.81
489,4,Manager,259.6,Delayed,5.46
489,5,Developer,351.9,Completed,9.47
490,13,Coordinator,266.0,Completed,9.75
491,12,Designer,196.9,Delayed,6.94
491,7,QA,380.7,In Progress,8.9
492,9,Manager,190.3,Delayed,5.2
492,1,Manager,361.8,Delayed,7.29
493,5,Analyst,149.2,In Progress,7.32
493,10,Lead,203.3,Delayed,8.52
494,7,Lead,346.7,Completed,8.28
494,9,Analyst,374.8,Completed,7.69
495,3,Manager,104.3,Completed,9.33
495,8,Designer,329.2,In Progress,7.18
495,4,Lead,226.6,In Progress,8.4
496,1,QA,147.1,Delayed,9.28
497,5,Manager,369.0,In Progress,7.46
497,13,Coordinator,74.8,Delayed,8.17
498,6,Analyst,366.7,In Progress,5.18
498,8,Designer,349.7,In Progress,8.21
498,11,Manager,261.3,Completed,6.07
499,14,Lead,95.5,Delayed,7.7
500,2,QA,134.8,Completed,9.74
500,7,Developer,397.2,Completed,5.27
501,13,QA,361.7,In Progress,9.64
501,11,Analyst,295.0,Completed,5.47
501,8,Analyst,333.5,Completed,5.36
502,6,Coordinator,127.5,In Progress,8.41
502,2,Coordinator,148.2,In Progress,8.89
503,7,Lead,122.7,Completed,8.48
503,10,Coordinator,220.4,Completed,7.37
504,10,Manager,69.4,In Progress,9.3
505,5,Designer,279.9,In Progress,9.53
505,8,Lead,202.1,Completed,6.5
505,12,Manager,150.9,Delayed,7.48
506,5,Developer,356.4,In Progress,5.36
506,1,Coordinator,249.7,Delayed,9.65
506,15,Coordinator,229.1,Delayed,8.02
507,15,Analyst,161.7,Delayed,9.26
507,12,Analyst,125.8,Delayed,5.04
507,3,Developer,95.8,Delayed,7.17
508,3,Lead,214.3,Delayed,8.86
508,11,Manager,108.1,In Progress,8.11
508,9,Designer,283.1,In Progress,9.05
509,3,QA,301.0,Completed,9.28
510,11,Lead,246.9,Delayed,8.57
510,3,Lead,305.3,In Progress,5.84
510,5,QA,355.3,In Progress,7.57
511,9,Lead,306.6,Completed,7.89
511,10,Lead,100.9,Completed,6.17
512,7,Lead,361.1,In Progress,5.16
513,4,Lead,208.8,Completed,7.96
513,1,Lead,399.4,In Progress,9.78
513,11,Developer,351.6,Delayed,8.83
514,12,Coordinator,80.1,Completed,8.14
514,4,Manager,61.5,Delayed,6.08
514,14,Analyst,185.9,Delayed,6.37
515,8,Analyst,255.9,In Progress,6.21
516,14,Analyst,201.7,In Progress,10.0
517,15,Analyst,143.4,Delayed,9.27
518,5,Developer,243.7,Completed,7.12
518,7,QA,394.2,In Progress,7.81
519,11,Coordinator,373.2,In Progress,5.95
519,15,Developer,94.8,In Progress,7.45
519,1,Manager,161.7,Delayed,6.38
520,10,Coordinator,187.5,Completed,8.55
521,15,Designer,297.5,In Progress,5.51
522,1,Designer,376.4,Completed,8.91
522,15,Analyst,302.5,In Progress,7.35
522,7,Coordinator,99.8,In Progress,9.09
523,10,Analyst,288.5,Completed,7.23
523,8,Developer,127.3,Completed,5.18
523,4,Developer,281.7,Completed,6.57
524,7,Analyst,141.3,Delayed,9.54
524,15,Designer,222.2,In Progress,8.53
524,3,Designer,94.9,Completed,5.57
525,2,Coordinator,213.1,Delayed,6.05
525,7,QA,151.7,In Progress,6.51
526,11,Lead,152.1,In Progress,6.1
526,10,Coordinator,301.6,In Progress,8.06
526,9,Developer,251.3,Completed,6.43
527,7,Coordinator,245.0,Completed,7.07
527,3,Developer,64.2,Completed,7.12
528,12,QA,270.2,Delayed,8.52
528,2,Coordinator,220.9,In Progress,6.4
529,13,Lead,264.7,Delayed,8.44
529,10,Developer,269.2,In Progress,6.96
529,7,Lead,260.7,Delayed,9.08
530,5,Analyst,42.5,Completed,6.21
530,12,Designer,84.8,In Progress,9.14
530,8,Developer,369.0,Completed,6.51
531,7,Analyst,178.7,In Progress,7.86
531,13,Developer,277.3,In Progress,5.12
531,12,Analyst,304.9,In Progress,6.09
532,5,Coordinator,266.9,Completed,8.2
532,9,Designer,383.6,Delayed,6.4
533,11,Manager,83.5,Delayed,6.14
533,6,Developer,269.1,In Progress,6.86
534,1,Manager,51.4,Delayed,6.05
534,5,Manager,365.0,Delayed,8.21
535,2,Developer,292.2,In Progress,8.85
535,4,QA,242.8,Delayed,9.29
536,7,Coordinator,174.0,Delayed,8.9
536,11,Analyst,44.2,In Progress,5.36
537,9,QA,266.1,Completed,5.81
538,13,Analyst,145.9,In Progress,5.86
539,6,Manager,292.2,Completed,6.32
540,7,Lead,165.6,Delayed,9.52
541,12,QA,88.5,In Progress,9.68
541,15,Designer,68.1,Completed,5.9
542,10,Designer,125.5,Completed,8.0
542,2,QA,262.7,Delayed,5.35
542,3,Designer,293.2,In Progress,8.39
543,10,Lead,212.6,Delayed,9.84
544,13,Lead,292.3,Delayed,6.43
544,10,Developer,176.2,In Progress,9.72
545,8,Lead,338.3,Delayed,7.91
545,13,Analyst,392.3,Completed,6.87
545,2,Developer,352.3,Delayed,9.69
546,14,Analyst,329.8,In Progress,9.67
546,10,Manager,211.4,In Progress,6.62
547,4,Coordinator,391.8,Completed,9.78
547,5,QA,168.2,Delayed,8.17
548,4,Designer,346.8,Completed,9.25
548,11,Analyst,106.0,Completed,8.59
548,9,Developer,310.0,Delayed,6.37
549,4,Coordinator,389.7,In Progress,7.45
549,5,Coordinator,350.8,Completed,9.61
549,1,Developer,244.1,Completed,7.91
550,12,Developer,76.7,Completed,9.76
550,3,Manager,269.3,Completed,8.22
551,12,Lead,149.3,Completed,7.44
552,3,Analyst,75.1,Delayed,8.24
553,12,Analyst,91.5,Completed,8.77
554,13,QA,296.0,In Progress,8.36
554,14,Manager,229.8,In Progress,6.45
555,15,Analyst,182.2,Delayed,6.04
556,8,Designer,115.2,Delayed,6.68
556,10,Coordinator,57.2,Delayed,6.2
556,7,QA,334.8,In Progress,9.1
557,2,Lead,374.5,In Progress,9.69
558,11,Lead,354.1,Delayed,7.97
559,4,Designer,240.6,Delayed,9.84
559,3,Designer,398.4,Completed,5.46
559,1,QA,88.2,In Progress,9.91
560,7,Analyst,178.6,In Progress,8.43
560,15,Coordinator,82.4,In Progress,5.24
560,3,Analyst,275.1,In Progress,5.29
561,1,Manager,246.7,Completed,9.96
561,5,QA,300.0,Completed,5.36
561,9,Coordinator,116.4,Completed,9.34
562,10,Designer,104.0,Completed,9.78
563,12,Designer,41.4,Delayed,6.11
563,8,Designer,364.5,Delayed,9.53
563,4,Manager,312.7,In Progress,6.8
564,3,Designer,156.4,Delayed,6.68
565,13,Designer,226.2,In Progress,7.19
565,15,Designer,320.2,Delayed,7.87
565,3,Designer,196.7,Completed,5.26
566,11,Developer,349.7,In Progress,7.64
566,14,Manager,345.0,Completed,5.71
567,12,Lead,128.2,Delayed,7.08
567,11,Designer,269.5,Completed,8.94
567,4,Designer,65.5,In Progress,9.3
568,10,QA,47.8,Completed,7.32
568,6,Developer,183.6,Completed,8.06
569,14,Developer,46.3,Completed,6.65
569,13,Manager,165.0,Completed,8.47
569,6,Developer,140.8,Delayed,7.52
570,5,Manager,137.1,Delayed,7.31
571,5,Developer,159.7,Completed,5.51
571,14,Coordinator,385.0,Delayed,6.81
571,6,Lead,258.3,Delayed,5.72
572,15,Analyst,272.0,Completed,5.38
572,10,Manager,344.0,In Progress,9.49
572,2,Lead,391.2,Completed,9.92
573,3,Lead,47.5,Delayed,8.12
573,12,QA,213.3,In Progress,7.25
573,7,Designer,55.3,Delayed,9.96
574,12,Analyst,156.9,In Progress,9.94
575,5,Developer,272.9,In Progress,5.33
576,6,Manager,268.7,Completed,6.15
577,2,Coordinator,99.1,In Progress,6.68
577,6,Analyst,311.8,In Progress,7.43
577,14,Manager,45.8,Completed,5.25
578,3,Manager,144.3,Delayed,6.77
579,4,Lead,392.4,Completed,9.67
580,5,Designer,243.8,Delayed,8.44
581,9,Lead,366.8,Delayed,6.77
581,11,Analyst,186.4,Completed,6.88
582,7,Analyst,93.8,Delayed,6.67
582,6,Manager,385.9,Completed,8.78
582,3,Designer,381.2,Completed,7.84
583,7,Lead,76.3,In Progress,8.41
584,13,Developer,309.7,Completed,5.03
584,9,Developer,59.6,Delayed,7.49
585,14,Lead,244.5,Completed,5.34
585,5,Manager,305.1,In Progress,7.4
586,10,Coordinator,211.9,Completed,9.31
586,1,Analyst,344.4,Delayed,9.15
587,2,Analyst,352.3,In Progress,5.27
587,11,Analyst,189.2,Completed,7.5
587,15,Manager,314.9,In Progress,5.89
588,9,QA,178.7,In Progress,9.81
589,2,QA,368.6,Delayed,9.02
589,15,Designer,148.5,In Progress,5.7
589,10,Manager,309.9,In Progress,9.5
590,4,Lead,212.2,Delayed,7.42
590,2,Designer,162.4,Delayed,8.3
590,6,Designer,249.8,In Progress,8.53
591,7,Lead,233.5,Delayed,6.5
591,9,Manager,90.7,Completed,9.32
592,9,Coordinator,244.9,In Progress,8.19
592,8,Developer,369.3,In Progress,5.13
592,15,Designer,370.2,Completed,7.01
593,14,Manager,379.5,In Progress,8.87
593,11,Lead,179.1,Completed,9.39
593,15,Coordinator,338.3,In Progress,8.97
594,2,Lead,339.0,Delayed,8.06
594,4,Designer,128.6,Delayed,7.27
594,5,Designer,398.3,In Progress,7.63
595,15,Lead,267.0,Completed,5.27
595,12,Manager,112.3,Completed,5.31
595,11,QA,192.7,Delayed,9.61
596,5,Developer,42.7,In Progress,8.75
596,2,Lead,200.2,In Progress,9.67
597,1,Manager,81.2,Completed,9.25
598,14,Designer,380.4,Delayed,8.88
599,2,Lead,161.2,In Progress,8.56
600,1,Manager,85.4,Completed,5.92
600,4,Analyst,80.1,Completed,5.31
600,2,Manager,233.0,Delayed,5.29
601,5,Manager,327.2,Delayed,6.99
601,11,Manager,336.1,Completed,6.89
601,9,Designer,69.0,Delayed,6.26
602,8,Analyst,373.9,In Progress,5.72
603,5,QA,383.7,In Progress,7.97
603,14,Designer,115.4,Delayed,9.56
603,8,Developer,117.4,Delayed,6.33
604,10,QA,177.5,In Progress,7.09
605,10,QA,97.7,Delayed,9.34
605,13,Developer,320.8,Delayed,9.55
605,14,QA,334.9,Completed,8.03
606,9,Manager,331.0,Delayed,6.12
607,10,Analyst,130.6,In Progress,8.14
608,15,QA,95.8,Delayed,5.31
609,9,Manager,360.4,Delayed,9.3
609,6,Developer,361.0,Delayed,9.91
610,15,Lead,343.6,Delayed,6.73
610,4,QA,59.9,Completed,5.45
611,15,Developer,389.3,Completed,9.09
612,14,Lead,155.9,In Progress,5.93
613,4,Lead,59.1,In Progress,7.02
613,7,Coordinator,276.8,Completed,6.1
613,10,Lead,205.6,In Progress,6.47
614,13,QA,205.3,In Progress,8.66
614,9,Designer,88.6,In Progress,7.45
614,1,Manager,376.7,Completed,5.15
615,12,QA,336.1,In Progress,8.11
615,5,Lead,379.3,In Progress,5.05
615,6,Coordinator,390.1,In Progress,7.68
616,9,Developer,258.3,In Progress,6.19
617,9,Analyst,369.6,Delayed,8.54
618,11,Analyst,45.0,Completed,7.29
618,14,Lead,378.9,In Progress,8.49
619,2,Manager,366.4,In Progress,9.66
620,9,Designer,223.0,Completed,6.19
621,11,Manager,348.1,Completed,5.18
621,4,Designer,147.2,Delayed,8.13
621,12,Coordinator,360.4,Delayed,7.52
622,15,Manager,175.9,In Progress,9.4
622,13,Lead,323.1,In Progress,7.73
623,4,Analyst,98.8,Completed,9.23
623,11,Developer,170.5,Completed,7.37
624,15,Developer,289.7,Delayed,8.82
624,11,Coordinator,320.2,In Progress,8.88
624,1,Coordinator,244.7,In Progress,7.08
625,6,Manager,120.5,Delayed,5.26
625,1,Coordinator,304.9,Completed,6.55
625,11,Coordinator,368.5,Delayed,8.72
626,1,QA,283.2,Delayed,6.62
626,13,Analyst,69.6,Delayed,9.02
626,14,Analyst,380.4,In Progress,6.03
627,14,Developer,249.4,In Progress,9.71
627,8,Analyst,131.9,Completed,9.48
627,9,Manager,304.9,Delayed,6.3
628,12,Coordinator,67.3,Completed,9.89
629,9,Manager,308.7,Delayed,7.44
630,6,Manager,158.4,In Progress,5.05
631,13,Designer,145.8,Delayed,6.42
632,3,Coordinator,286.6,Delayed,5.81
632,14,Coordinator,205.7,Delayed,7.39
632,9,Developer,324.8,In Progress,5.02
633,6,Designer,146.6,Completed,6.61
633,7,Analyst,201.1,Delayed,7.53
633,2,QA,207.2,Delayed,5.14
634,1,Analyst,358.6,Delayed,5.55
634,6,Manager,218.1,In Progress,7.41
635,9,Coordinator,74.7,Completed,7.56
635,11,QA,242.5,Delayed,8.19
636,6,Lead,306.8,In Progress,6.65
637,15,Manager,234.2,Completed,9.15
637,1,Coordinator,89.7,Delayed,7.9
638,10,Coordinator,217.1,Delayed,7.4
638,9,Lead,323.6,Delayed,5.14
639,5,Designer,71.0,Delayed,5.67
639,12,Analyst,211.3,Completed,5.55
640,8,Designer,96.9,Completed,7.96
641,15,Lead,51.9,Completed,6.83
642,9,Coordinator,196.5,Delayed,9.6
642,1,Designer,213.9,In Progress,7.74
643,3,Lead,364.3,Delayed,8.03
643,9,QA,202.0,Delayed,5.33
643,7,Developer,380.2,Delayed,9.37
644,5,Developer,160.9,In Progress,7.49
644,2,Developer,377.0,Delayed,7.48
645,4,Designer,286.2,Delayed,5.13
645,11,QA,67.4,Delayed,8.73
645,5,Coordinator,381.4,In Progress,7.67
646,5,Coordinator,143.6,Delayed,5.88
646,6,Designer,77.9,Delayed,7.65
647,2,Manager,399.7,Completed,7.67
648,15,Lead,331.4,In Progress,7.65
648,12,Manager,48.3,Delayed,6.85
649,10,Coordinator,269.9,Delayed,7.44
