EmployeeID,TrainingID,EnrollDate,CompletionDate,CompletionStatus,AssessmentScore
228,1,2023-01-04,2023-02-03,Completed,59.8
228,7,2023-07-02,2023-08-01,Completed,65.96
229,5,2023-07-18,2023-08-17,Completed,58.74
230,1,2023-10-20,2023-11-19,Completed,84.97
230,7,2023-09-08,2023-10-08,Completed,81.5
231,1,2023-04-27,2023-05-27,Completed,70.73
231,5,2023-06-03,2023-07-03,Completed,95.86
232,7,2023-03-24,2023-04-23,Completed,92.06
233,9,2023-04-21,,Dropped,0.0
233,6,2023-08-15,2023-09-14,Completed,88.14
234,3,2023-05-26,2023-06-25,Completed,87.51
235,3,2023-03-27,2023-04-26,Completed,94.57
235,7,2023-07-01,2023-07-31,Completed,84.14
235,2,2023-10-19,2023-11-18,Completed,62.34
235,1,2023-08-13,2023-09-12,Completed,92.14
236,1,2023-10-23,2023-11-22,Completed,73.06
236,2,2023-05-17,,In Progress,0.0
237,9,2023-12-27,2024-01-26,Completed,61.34
237,7,2023-04-21,2023-05-21,Completed,69.5
238,5,2023-08-07,2023-09-06,Completed,64.82
238,6,2023-06-18,,In Progress,0.0
238,10,2023-10-04,2023-11-03,Completed,57.88
239,8,2023-01-20,2023-02-19,Completed,63.04
239,4,2023-01-20,2023-02-19,Completed,92.12
239,9,2023-11-10,2023-12-10,Completed,67.37
240,8,2023-11-01,2023-12-01,Completed,97.18
241,8,2023-08-22,2023-09-21,Completed,84.64
241,6,2023-08-13,,In Progress,0.0
241,4,2023-08-12,,Dropped,0.0
242,8,2023-01-26,2023-02-25,Completed,62.81
242,6,2023-02-03,2023-03-05,Completed,66.72
243,7,2023-06-12,,Dropped,0.0
243,2,2023-05-11,2023-06-10,Completed,92.99
244,1,2023-12-24,,Dropped,0.0
244,2,2023-05-09,2023-06-08,Completed,72.0
244,6,2023-08-18,2023-09-17,Completed,67.34
244,3,2023-12-07,2024-01-06,Completed,61.79
245,9,2023-04-18,2023-05-18,Completed,98.43
245,5,2023-08-10,2023-09-09,Completed,86.21
245,3,2023-07-06,2023-08-05,Completed,76.98
246,5,2023-10-08,2023-11-07,Completed,63.31
247,4,2023-07-13,,In Progress,0.0
247,7,2023-11-23,2023-12-23,Completed,79.83
248,8,2023-07-08,,In Progress,0.0
248,2,2023-09-27,2023-10-27,Completed,99.0
248,4,2023-12-19,2024-01-18,Completed,99.95
249,5,2023-01-18,2023-02-17,Completed,92.58
249,3,2023-05-27,2023-06-26,Completed,67.26
249,4,2023-05-06,2023-06-05,Completed,89.29
250,4,2023-08-17,2023-09-16,Completed,76.01
250,7,2023-07-25,2023-08-24,Completed,58.08
250,5,2023-06-12,,In Progress,0.0
250,10,2023-10-21,2023-11-20,Completed,94.24
251,5,2023-11-02,2023-12-02,Completed,77.67
251,8,2023-10-08,2023-11-07,Completed,61.98
251,9,2023-05-08,2023-06-07,Completed,87.58
251,7,2023-07-22,2023-08-21,Completed,93.16
252,3,2023-06-14,2023-07-14,Completed,76.58
252,9,2023-08-03,,In Progress,0.0
253,7,2023-03-25,2023-04-24,Completed,84.63
253,4,2023-02-18,2023-03-20,Completed,83.09
253,9,2023-05-13,,In Progress,0.0
254,5,2023-07-25,,Dropped,0.0
254,10,2023-01-18,2023-02-17,Completed,59.14
255,10,2023-10-02,2023-11-01,Completed,76.4
255,6,2023-12-17,2024-01-16,Completed,82.93
255,2,2023-12-01,2023-12-31,Completed,92.8
255,9,2023-04-04,2023-05-04,Completed,62.49
256,6,2023-09-15,2023-10-15,Completed,65.08
256,7,2023-02-03,2023-03-05,Completed,75.54
256,1,2023-06-11,,Dropped,0.0
257,9,2023-12-10,2024-01-09,Completed,62.54
257,3,2023-05-26,2023-06-25,Completed,92.11
257,10,2023-07-19,,Dropped,0.0
258,6,2023-08-27,2023-09-26,Completed,90.35
258,10,2023-08-19,2023-09-18,Completed,73.61
259,7,2023-09-19,2023-10-19,Completed,68.73
259,10,2023-01-12,2023-02-11,Completed,63.48
259,9,2023-08-12,,Dropped,0.0
260,4,2023-07-12,2023-08-11,Completed,62.01
260,3,2023-03-05,,In Progress,0.0
260,8,2023-04-11,2023-05-11,Completed,88.6
260,2,2023-11-13,2023-12-13,Completed,85.99
261,7,2023-07-17,,In Progress,0.0
261,3,2023-02-15,2023-03-17,Completed,96.03
262,9,2023-02-24,2023-03-26,Completed,85.77
262,8,2023-02-01,2023-03-03,Completed,87.09
262,2,2023-04-25,2023-05-25,Completed,81.22
262,5,2023-01-21,2023-02-20,Completed,55.87
263,1,2023-06-25,2023-07-25,Completed,64.17
264,5,2023-02-09,,Dropped,0.0
264,8,2023-02-02,2023-03-04,Completed,69.8
264,3,2023-04-08,2023-05-08,Completed,64.32
264,9,2023-09-01,2023-10-01,Completed,89.38
265,3,2023-10-02,2023-11-01,Completed,82.55
265,1,2023-02-15,2023-03-17,Completed,90.84
266,6,2023-01-20,2023-02-19,Completed,87.95
266,4,2023-05-26,2023-06-25,Completed,59.99
266,9,2023-03-06,,In Progress,0.0
266,5,2023-09-09,,In Progress,0.0
267,6,2023-10-02,2023-11-01,Completed,99.54
267,9,2023-10-23,2023-11-22,Completed,86.49
267,3,2023-02-23,2023-03-25,Completed,62.08
267,8,2023-06-14,,In Progress,0.0
268,4,2023-04-02,2023-05-02,Completed,63.26
268,2,2023-09-07,,In Progress,0.0
269,10,2023-12-21,2024-01-20,Completed,74.06
269,2,2023-06-16,2023-07-16,Completed,66.01
269,3,2023-09-23,2023-10-23,Completed,82.2
270,3,2023-07-24,2023-08-23,Completed,68.94
270,4,2023-07-11,2023-08-10,Completed,92.64
271,2,2023-01-22,2023-02-21,Completed,56.38
271,1,2023-09-01,2023-10-01,Completed,56.61
271,7,2023-08-15,,In Progress,0.0
271,4,2023-01-12,2023-02-11,Completed,76.2
272,4,2023-01-22,2023-02-21,Completed,80.32
273,1,2023-04-25,2023-05-25,Completed,65.99
273,9,2023-10-24,2023-11-23,Completed,64.08
273,7,2023-08-07,2023-09-06,Completed,82.11
273,10,2023-11-08,2023-12-08,Completed,55.27
274,9,2023-12-25,,In Progress,0.0
274,10,2023-08-07,2023-09-06,Completed,90.5
275,4,2023-11-06,,In Progress,0.0
275,2,2023-09-04,,Dropped,0.0
275,1,2023-03-08,2023-04-07,Completed,95.21
275,8,2023-08-10,,Dropped,0.0
276,4,2023-03-21,2023-04-20,Completed,58.53
277,4,2023-09-15,2023-10-15,Completed,56.76
277,9,2023-06-10,,In Progress,0.0
277,2,2023-02-09,,In Progress,0.0
278,9,2023-09-10,2023-10-10,Completed,93.72
278,7,2023-03-08,2023-04-07,Completed,85.19
278,1,2023-05-11,2023-06-10,Completed,57.81
279,6,2023-07-14,2023-08-13,Completed,55.11
279,10,2023-02-24,2023-03-26,Completed,67.78
279,4,2023-12-10,2024-01-09,Completed,61.84
279,8,2023-01-20,2023-02-19,Completed,68.08
280,5,2023-01-19,2023-02-18,Completed,72.85
280,2,2023-08-21,2023-09-20,Completed,71.48
281,6,2023-05-19,2023-06-18,Completed,97.37
281,10,2023-11-18,2023-12-18,Completed,68.82
281,2,2023-07-26,,In Progress,0.0
281,3,2023-07-12,,In Progress,0.0
282,6,2023-03-07,,In Progress,0.0
282,1,2023-04-01,2023-05-01,Completed,67.86
282,2,2023-01-10,,In Progress,0.0
283,8,2023-03-11,2023-04-10,Completed,72.52
283,4,2023-04-14,2023-05-14,Completed,65.12
283,9,2023-12-15,2024-01-14,Completed,88.26
284,3,2023-11-24,2023-12-24,Completed,67.19
284,10,2023-04-12,,In Progress,0.0
284,6,2023-06-03,,In Progress,0.0
285,8,2023-06-06,2023-07-06,Completed,96.78
285,10,2023-06-05,2023-07-05,Completed,78.91
286,4,2023-04-23,2023-05-23,Completed,58.19
287,6,2023-03-09,2023-04-08,Completed,85.1
287,10,2023-12-01,2023-12-31,Completed,64.35
288,8,2023-12-22,,In Progress,0.0
288,7,2023-04-03,2023-05-03,Completed,62.75
288,4,2023-06-01,2023-07-01,Completed,59.96
288,10,2023-12-16,,Dropped,0.0
289,2,2023-02-02,2023-03-04,Completed,64.19
289,7,2023-09-07,2023-10-07,Completed,94.22
289,10,2023-06-23,,In Progress,0.0
289,5,2023-03-08,2023-04-07,Completed,94.46
290,1,2023-07-13,,Dropped,0.0
290,7,2023-04-10,,In Progress,0.0
290,8,2023-09-19,,In Progress,0.0
291,9,2023-01-16,,Dropped,0.0
291,5,2023-05-25,2023-06-24,Completed,63.92
292,8,2023-09-15,2023-10-15,Completed,56.38
292,10,2023-10-22,2023-11-21,Completed,65.73
292,4,2023-04-22,,In Progress,0.0
293,3,2023-06-01,,In Progress,0.0
293,9,2023-05-15,,In Progress,0.0
293,10,2023-08-11,2023-09-10,Completed,68.89
293,7,2023-03-17,2023-04-16,Completed,73.91
294,8,2023-01-22,2023-02-21,Completed,82.85
295,2,2023-08-13,,Dropped,0.0
295,9,2023-08-18,2023-09-17,Completed,94.0
295,7,2023-08-04,2023-09-03,Completed,88.41
295,4,2023-03-04,2023-04-03,Completed,89.53
296,7,2023-10-17,2023-11-16,Completed,96.75
296,4,2023-01-06,2023-02-05,Completed,65.48
296,2,2023-08-25,,Dropped,0.0
297,3,2023-06-06,2023-07-06,Completed,68.82
297,4,2023-07-18,,In Progress,0.0
297,6,2023-07-25,2023-08-24,Completed,55.88
298,9,2023-11-14,,Dropped,0.0
299,8,2023-11-15,2023-12-15,Completed,62.9
299,6,2023-04-02,2023-05-02,Completed,81.44
299,1,2023-01-27,2023-02-26,Completed,86.7
300,2,2023-08-03,2023-09-02,Completed,79.59
300,3,2023-06-16,2023-07-16,Completed,90.45
300,10,2023-11-09,2023-12-09,Completed,67.14
300,4,2023-12-06,2024-01-05,Completed,97.84
301,9,2023-05-01,2023-05-31,Completed,60.05
301,3,2023-04-22,2023-05-22,Completed,79.02
301,7,2023-11-21,2023-12-21,Completed,88.61
302,7,2023-08-06,,In Progress,0.0
302,9,2023-01-26,2023-02-25,Completed,62.59
303,8,2023-06-27,2023-07-27,Completed,63.46
303,7,2023-05-08,2023-06-07,Completed,67.59
303,3,2023-06-05,,In Progress,0.0
303,4,2023-03-02,2023-04-01,Completed,66.13
304,10,2023-04-21,2023-05-21,Completed,75.17
304,2,2023-06-15,2023-07-15,Completed,99.9
304,3,2023-09-25,,In Progress,0.0
304,9,2023-11-16,2023-12-16,Completed,89.88
305,5,2023-09-11,2023-10-11,Completed,77.83
305,6,2023-01-15,,Dropped,0.0
306,9,2023-02-24,2023-03-26,Completed,83.18
307,10,2023-08-18,,In Progress,0.0
307,9,2023-02-08,2023-03-10,Completed,83.1
308,5,2023-05-07,,In Progress,0.0
309,8,2023-03-25,,In Progress,0.0
309,5,2023-12-05,2024-01-04,Completed,58.8
309,9,2023-04-23,,In Progress,0.0
310,7,2023-04-09,2023-05-09,Completed,90.48
311,10,2023-09-18,,In Progress,0.0
311,6,2023-05-14,2023-06-13,Completed,63.19
312,9,2023-02-18,2023-03-20,Completed,63.24
313,10,2023-04-24,,In Progress,0.0
313,1,2023-11-20,2023-12-20,Completed,91.05
313,5,2023-10-24,2023-11-23,Completed,83.21
313,8,2023-05-06,2023-06-05,Completed,56.49
314,3,2023-07-05,2023-08-04,Completed,60.53
315,6,2023-08-15,2023-09-14,Completed,88.94
316,5,2023-07-26,2023-08-25,Completed,63.66
316,9,2023-11-05,2023-12-05,Completed,76.81
316,3,2023-09-10,,In Progress,0.0
316,8,2023-11-23,,In Progress,0.0
317,5,2023-02-19,,Dropped,0.0
317,7,2023-04-24,2023-05-24,Completed,96.88
318,3,2023-06-06,2023-07-06,Completed,85.08
318,2,2023-02-25,,In Progress,0.0
318,5,2023-05-07,,Dropped,0.0
319,9,2023-11-23,,In Progress,0.0
319,3,2023-07-19,,Dropped,0.0
319,8,2023-09-10,,Dropped,0.0
320,8,2023-07-26,,In Progress,0.0
320,9,2023-04-26,2023-05-26,Completed,62.76
320,7,2023-12-02,,In Progress,0.0
320,2,2023-01-22,2023-02-21,Completed,99.72
321,7,2023-12-24,,Dropped,0.0
321,5,2023-02-13,2023-03-15,Completed,99.68
322,9,2023-08-03,,In Progress,0.0
323,5,2023-05-20,2023-06-19,Completed,57.56
324,7,2023-05-12,2023-06-11,Completed,97.91
325,7,2023-05-03,,In Progress,0.0
325,3,2023-12-23,2024-01-22,Completed,86.56
325,8,2023-12-08,2024-01-07,Completed,90.05
325,4,2023-12-24,,In Progress,0.0
326,6,2023-12-23,,In Progress,0.0
327,10,2023-01-25,,Dropped,0.0
327,7,2023-11-23,2023-12-23,Completed,93.72
328,8,2023-12-21,2024-01-20,Completed,78.45
329,5,2023-02-27,2023-03-29,Completed,82.68
329,6,2023-05-13,2023-06-12,Completed,83.0
329,9,2023-05-06,2023-06-05,Completed,65.74
329,1,2023-03-07,,In Progress,0.0
330,4,2023-12-04,2024-01-03,Completed,68.66
331,3,2023-12-08,2024-01-07,Completed,58.19
331,1,2023-08-11,2023-09-10,Completed,95.68
331,6,2023-11-12,,In Progress,0.0
331,2,2023-02-24,2023-03-26,Completed,59.15
332,5,2023-03-26,2023-04-25,Completed,75.3
333,10,2023-07-04,2023-08-03,Completed,64.58
333,4,2023-08-04,,In Progress,0.0
333,3,2023-03-06,,In Progress,0.0
333,5,2023-12-19,,Dropped,0.0
334,10,2023-01-10,,In Progress,0.0
335,3,2023-06-07,2023-07-07,Completed,62.28
335,2,2023-01-08,,In Progress,0.0
336,3,2023-12-18,,In Progress,0.0
336,6,2023-05-21,2023-06-20,Completed,87.81
337,8,2023-08-04,2023-09-03,Completed,98.86
337,4,2023-01-02,2023-02-01,Completed,86.99
337,6,2023-10-10,2023-11-09,Completed,76.25
338,6,2023-06-02,2023-07-02,Completed,69.81
338,5,2023-03-13,2023-04-12,Completed,70.12
338,2,2023-01-23,2023-02-22,Completed,84.53
338,3,2023-01-20,2023-02-19,Completed,68.95
339,7,2023-02-02,,In Progress,0.0
340,4,2023-12-23,2024-01-22,Completed,81.21
340,9,2023-07-05,2023-08-04,Completed,95.38
340,1,2023-07-04,2023-08-03,Completed,86.59
341,1,2023-08-11,2023-09-10,Completed,87.14
341,7,2023-06-17,,In Progress,0.0
342,1,2023-06-27,,In Progress,0.0
342,4,2023-02-01,2023-03-03,Completed,67.05
343,10,2023-08-26,2023-09-25,Completed,60.81
343,8,2023-07-26,,In Progress,0.0
344,5,2023-05-03,2023-06-02,Completed,92.25
344,10,2023-07-22,2023-08-21,Completed,96.66
345,1,2023-07-11,2023-08-10,Completed,63.14
345,5,2023-10-27,2023-11-26,Completed,94.95
345,7,2023-04-03,2023-05-03,Completed,55.32
345,8,2023-05-09,2023-06-08,Completed,63.3
346,4,2023-04-12,2023-05-12,Completed,96.18
346,10,2023-11-06,2023-12-06,Completed,65.82
346,2,2023-02-08,,In Progress,0.0
347,7,2023-09-17,2023-10-17,Completed,87.82
348,2,2023-04-09,2023-05-09,Completed,85.83
348,5,2023-08-20,2023-09-19,Completed,83.59
349,4,2023-08-21,,In Progress,0.0
350,7,2023-10-23,,Dropped,0.0
351,1,2023-05-14,2023-06-13,Completed,64.98
351,4,2023-05-23,,Dropped,0.0
351,9,2023-03-22,2023-04-21,Completed,92.21
351,7,2023-03-20,,Dropped,0.0
352,6,2023-12-21,2024-01-20,Completed,74.25
352,3,2023-09-07,2023-10-07,Completed,84.37
352,2,2023-01-24,,In Progress,0.0
352,5,2023-09-18,2023-10-18,Completed,87.91
353,4,2023-02-26,2023-03-28,Completed,69.08
354,10,2023-03-15,2023-04-14,Completed,83.06
355,6,2023-05-07,2023-06-06,Completed,89.21
355,3,2023-08-25,2023-09-24,Completed,63.62
355,8,2023-03-04,2023-04-03,Completed,56.71
356,9,2023-05-20,,Dropped,0.0
356,10,2023-03-14,,In Progress,0.0
356,7,2023-02-02,2023-03-04,Completed,94.33
356,3,2023-02-22,2023-03-24,Completed,65.77
357,5,2023-09-27,2023-10-27,Completed,80.73
357,3,2023-09-17,,In Progress,0.0
358,2,2023-09-22,2023-10-22,Completed,66.12
358,7,2023-11-03,2023-12-03,Completed,72.86
358,5,2023-06-02,2023-07-02,Completed,58.94
358,9,2023-12-26,2024-01-25,Completed,78.04
359,10,2023-02-12,2023-03-14,Completed,57.3
360,2,2023-08-10,2023-09-09,Completed,61.76
360,10,2023-03-02,2023-04-01,Completed,68.29
360,1,2023-05-03,2023-06-02,Completed,65.04
361,5,2023-08-09,2023-09-08,Completed,74.87
362,2,2023-12-24,,In Progress,0.0
362,9,2023-08-10,2023-09-09,Completed,95.24
362,4,2023-03-20,2023-04-19,Completed,70.76
362,7,2023-06-14,2023-07-14,Completed,90.69
363,10,2023-07-25,,Dropped,0.0
364,4,2023-05-13,2023-06-12,Completed,65.36
364,7,2023-09-18,2023-10-18,Completed,59.2
365,6,2023-12-06,2024-01-05,Completed,56.08
365,2,2023-05-07,2023-06-06,Completed,78.75
365,4,2023-01-05,2023-02-04,Completed,89.62
366,1,2023-03-07,,Dropped,0.0
367,2,2023-05-05,2023-06-04,Completed,62.7
367,3,2023-09-27,2023-10-27,Completed,63.73
367,6,2023-08-06,,In Progress,0.0
368,2,2023-01-24,2023-02-23,Completed,73.74
368,6,2023-07-03,,In Progress,0.0
368,3,2023-12-03,2024-01-02,Completed,91.74
369,3,2023-10-15,2023-11-14,Completed,73.44
370,5,2023-06-22,2023-07-22,Completed,66.34
371,8,2023-09-16,2023-10-16,Completed,62.33
371,6,2023-04-19,2023-05-19,Completed,65.16
371,2,2023-05-02,2023-06-01,Completed,88.92
371,1,2023-11-10,,In Progress,0.0
372,2,2023-10-21,2023-11-20,Completed,65.7
373,8,2023-06-03,,In Progress,0.0
373,4,2023-05-22,2023-06-21,Completed,88.18
374,5,2023-01-13,2023-02-12,Completed,97.84
374,7,2023-10-26,2023-11-25,Completed,96.3
374,10,2023-03-19,2023-04-18,Completed,83.12
374,2,2023-01-01,2023-01-31,Completed,79.5
375,6,2023-06-19,,In Progress,0.0
376,8,2023-12-17,2024-01-16,Completed,60.49
376,6,2023-09-09,,Dropped,0.0
376,3,2023-10-05,2023-11-04,Completed,91.12
377,6,2023-03-18,2023-04-17,Completed,70.66
377,10,2023-04-14,2023-05-14,Completed,77.98
378,2,2023-04-24,2023-05-24,Completed,67.65
378,8,2023-04-13,,In Progress,0.0
378,3,2023-08-27,2023-09-26,Completed,80.76
379,5,2023-04-23,2023-05-23,Completed,61.4
379,10,2023-02-26,2023-03-28,Completed,55.24
379,7,2023-07-08,2023-08-07,Completed,59.2
379,1,2023-07-20,2023-08-19,Completed,84.7
380,8,2023-10-09,2023-11-08,Completed,95.66
380,4,2023-03-02,,Dropped,0.0
380,3,2023-11-07,2023-12-07,Completed,74.57
381,2,2023-02-03,2023-03-05,Completed,79.08
382,1,2023-04-25,2023-05-25,Completed,65.02
382,4,2023-07-21,2023-08-20,Completed,92.33
383,9,2023-03-09,2023-04-08,Completed,70.75
383,4,2023-12-12,2024-01-11,Completed,98.13
383,7,2023-11-17,2023-12-17,Completed,74.71
384,3,2023-07-06,2023-08-05,Completed,96.34
384,8,2023-10-14,,Dropped,0.0
385,4,2023-10-15,2023-11-14,Completed,60.54
386,2,2023-02-17,2023-03-19,Completed,93.97
386,5,2023-12-13,2024-01-12,Completed,85.34
387,2,2023-03-01,,In Progress,0.0
388,5,2023-05-08,,In Progress,0.0
388,8,2023-02-21,2023-03-23,Completed,99.27
388,7,2023-04-14,,In Progress,0.0
388,4,2023-01-27,,In Progress,0.0
389,4,2023-01-02,2023-02-01,Completed,66.62
389,10,2023-02-21,2023-03-23,Completed,66.2
389,9,2023-03-10,,Dropped,0.0
389,1,2023-01-03,2023-02-02,Completed,91.32
390,3,2023-12-23,,In Progress,0.0
390,5,2023-04-27,2023-05-27,Completed,88.57
390,10,2023-10-15,2023-11-14,Completed,98.01
390,4,2023-10-19,2023-11-18,Completed,77.53
391,10,2023-10-17,,In Progress,0.0
391,1,2023-09-20,2023-10-20,Completed,75.15
391,8,2023-04-15,2023-05-15,Completed,84.19
392,10,2023-03-10,,Dropped,0.0
392,8,2023-09-01,2023-10-01,Completed,94.21
392,1,2023-01-18,2023-02-17,Completed,72.79
393,9,2023-10-06,,Dropped,0.0
394,10,2023-02-13,,Dropped,0.0
394,7,2023-03-09,2023-04-08,Completed,87.21
394,3,2023-08-06,,Dropped,0.0
394,4,2023-12-17,2024-01-16,Completed,96.44
395,10,2023-02-21,,In Progress,0.0
395,9,2023-04-08,,Dropped,0.0
395,8,2023-07-10,2023-08-09,Completed,92.41
395,7,2023-05-25,2023-06-24,Completed,90.27
396,9,2023-11-24,2023-12-24,Completed,85.17
396,1,2023-01-12,,In Progress,0.0
397,1,2023-11-14,2023-12-14,Completed,92.05
397,3,2023-06-21,,Dropped,0.0
398,10,2023-09-12,2023-10-12,Completed,87.33
398,7,2023-11-10,,In Progress,0.0
398,6,2023-06-06,,In Progress,0.0
399,7,2023-02-14,2023-03-16,Completed,60.58
399,1,2023-09-15,2023-10-15,Completed,87.42
399,5,2023-02-26,2023-03-28,Completed,60.08
400,6,2023-09-22,2023-10-22,Completed,87.88
400,4,2023-03-16,2023-04-15,Completed,72.36
401,4,2023-11-24,,Dropped,0.0
402,4,2023-02-23,,In Progress,0.0
403,4,2023-03-12,2023-04-11,Completed,84.98
403,6,2023-08-26,2023-09-25,Completed,62.6
403,3,2023-01-27,2023-02-26,Completed,78.84
403,8,2023-06-04,2023-07-04,Completed,73.84
404,7,2023-06-22,2023-07-22,Completed,87.44
404,3,2023-12-23,2024-01-22,Completed,62.89
404,1,2023-10-24,2023-11-23,Completed,93.64
404,4,2023-05-24,,Dropped,0.0
405,6,2023-12-14,,In Progress,0.0
406,4,2023-10-23,2023-11-22,Completed,78.66
406,9,2023-03-12,,In Progress,0.0
406,3,2023-09-04,2023-10-04,Completed,85.86
406,2,2023-02-09,,Dropped,0.0
407,10,2023-10-27,,Dropped,0.0
407,9,2023-06-25,2023-07-25,Completed,62.05
407,2,2023-05-04,,Dropped,0.0
407,4,2023-12-16,2024-01-15,Completed,65.05
408,7,2023-08-18,2023-09-17,Completed,71.84
408,4,2023-08-09,2023-09-08,Completed,84.16
408,9,2023-09-22,,In Progress,0.0
409,1,2023-01-14,,In Progress,0.0
409,2,2023-05-13,2023-06-12,Completed,58.3
410,2,2023-04-27,,In Progress,0.0
410,4,2023-11-13,,In Progress,0.0
410,5,2023-05-01,,Dropped,0.0
410,3,2023-04-23,2023-05-23,Completed,78.56
411,2,2023-03-20,,In Progress,0.0
411,9,2023-09-26,,Dropped,0.0
412,5,2023-09-24,2023-10-24,Completed,66.19
412,1,2023-05-17,,In Progress,0.0
412,4,2023-08-10,2023-09-09,Completed,95.33
413,5,2023-07-26,2023-08-25,Completed,85.04
413,2,2023-12-10,2024-01-09,Completed,57.85
413,3,2023-03-20,2023-04-19,Completed,90.6
413,7,2023-03-19,2023-04-18,Completed,96.51
414,8,2023-05-08,2023-06-07,Completed,75.54
414,1,2023-12-02,2024-01-01,Completed,98.1
414,9,2023-12-04,,Dropped,0.0
414,2,2023-05-12,2023-06-11,Completed,64.18
415,3,2023-08-02,,In Progress,0.0
415,4,2023-12-04,2024-01-03,Completed,74.42
416,9,2023-04-11,2023-05-11,Completed,89.88
416,6,2023-05-19,,Dropped,0.0
416,4,2023-12-25,,In Progress,0.0
417,8,2023-05-02,2023-06-01,Completed,86.37
417,4,2023-01-27,2023-02-26,Completed,98.46
417,9,2023-01-11,2023-02-10,Completed,97.47
418,1,2023-03-11,2023-04-10,Completed,66.25
418,5,2023-08-03,2023-09-02,Completed,68.84
418,2,2023-04-09,2023-05-09,Completed,81.69
418,10,2023-09-10,,Dropped,0.0
419,8,2023-02-06,,In Progress,0.0
420,9,2023-09-09,2023-10-09,Completed,71.71
420,6,2023-06-01,2023-07-01,Completed,55.03
421,8,2023-08-14,2023-09-13,Completed,67.44
422,5,2023-01-27,,In Progress,0.0
422,2,2023-02-11,,In Progress,0.0
423,8,2023-11-04,,Dropped,0.0
423,2,2023-08-06,,Dropped,0.0
423,1,2023-10-04,2023-11-03,Completed,96.14
423,7,2023-06-17,2023-07-17,Completed,87.4
424,6,2023-03-05,2023-04-04,Completed,70.83
424,7,2023-06-22,2023-07-22,Completed,62.34
424,4,2023-02-11,,In Progress,0.0
425,7,2023-06-17,2023-07-17,Completed,92.29
425,2,2023-06-04,2023-07-04,Completed,90.11
425,9,2023-02-22,,Dropped,0.0
426,8,2023-12-27,2024-01-26,Completed,62.55
426,3,2023-06-16,2023-07-16,Completed,70.48
426,9,2023-01-21,2023-02-20,Completed,67.65
426,10,2023-06-09,2023-07-09,Completed,74.62
427,4,2023-05-18,2023-06-17,Completed,57.89
427,2,2023-08-22,2023-09-21,Completed,69.31
427,5,2023-12-27,,In Progress,0.0
428,4,2023-08-10,2023-09-09,Completed,74.46
428,1,2023-02-27,,In Progress,0.0
428,10,2023-05-10,2023-06-09,Completed,71.61
428,6,2023-06-19,2023-07-19,Completed,81.03
429,4,2023-03-05,2023-04-04,Completed,80.92
430,1,2023-01-07,,In Progress,0.0
430,3,2023-01-16,2023-02-15,Completed,75.51
431,3,2023-09-25,2023-10-25,Completed,83.31
431,2,2023-05-10,2023-06-09,Completed,75.35
432,2,2023-06-27,2023-07-27,Completed,96.33
432,9,2023-03-20,,Dropped,0.0
432,3,2023-05-12,2023-06-11,Completed,85.74
432,10,2023-01-12,2023-02-11,Completed,67.67
433,2,2023-09-16,2023-10-16,Completed,81.23
434,9,2023-11-04,2023-12-04,Completed,91.49
434,10,2023-03-20,2023-04-19,Completed,91.54
435,8,2023-03-27,,In Progress,0.0
435,2,2023-06-24,2023-07-24,Completed,57.4
436,8,2023-06-14,2023-07-14,Completed,82.86
436,7,2023-01-25,2023-02-24,Completed,66.5
436,2,2023-10-10,2023-11-09,Completed,57.06
437,5,2023-12-15,,In Progress,0.0
437,9,2023-08-09,,In Progress,0.0
437,4,2023-07-09,,In Progress,0.0
437,1,2023-11-03,2023-12-03,Completed,75.04
438,2,2023-09-19,2023-10-19,Completed,76.24
439,1,2023-12-09,,In Progress,0.0
439,4,2023-09-12,2023-10-12,Completed,77.55
439,10,2023-07-25,,In Progress,0.0
439,7,2023-07-27,2023-08-26,Completed,78.97
440,8,2023-05-18,,In Progress,0.0
440,5,2023-05-23,2023-06-22,Completed,75.5
440,1,2023-10-15,,Dropped,0.0
441,4,2023-01-04,,In Progress,0.0
442,6,2023-09-21,,In Progress,0.0
442,7,2023-05-23,2023-06-22,Completed,98.28
442,5,2023-05-09,2023-06-08,Completed,98.21
443,3,2023-03-06,2023-04-05,Completed,67.31
