EmployeeID,JobInvolvement,PerformanceRating,ManagerRating,LeadershipScore,CommunicationScore
3338,3,3,1,4.26,4.87
3339,2,3,1,2.95,3.29
3340,4,3,5,3.72,2.04
3341,3,3,1,2.91,4.11
3342,3,3,1,3.98,4.5
3343,3,3,1,1.54,4.67
3344,3,3,1,2.79,4.73
3345,1,3,1,2.34,4.62
3346,3,3,3,2.84,3.56
3347,3,3,4,2.8,2.37
3348,3,4,1,1.57,4.7
3349,3,3,5,4.91,1.49
3350,4,3,1,1.06,1.68
3351,3,4,4,1.04,2.74
3352,3,3,5,2.49,2.13
3353,3,3,3,3.48,3.46
3354,3,3,3,1.72,4.62
3355,2,3,1,3.13,2.96
3356,3,3,2,3.89,3.22
3357,3,4,5,1.38,2.69
3358,3,3,2,4.94,3.83
3359,3,4,1,2.35,1.4
3360,2,3,4,3.57,1.19
3361,3,3,4,1.44,3.57
3362,3,3,1,3.84,3.14
3363,2,3,1,4.36,2.63
3364,3,3,1,1.42,2.34
3365,2,3,1,1.5,1.21
3366,2,3,4,2.12,3.72
3367,3,3,1,1.05,2.69
3368,2,3,4,4.94,2.78
3369,3,3,1,3.39,4.57
3370,1,3,5,3.43,3.95
3371,3,3,4,4.84,1.88
3372,3,3,2,4.33,3.63
3373,3,3,3,4.26,1.53
3374,2,3,1,2.36,1.78
3375,3,4,1,2.34,3.86
3376,3,3,3,2.17,1.5
3377,3,3,1,2.39,2.12
3378,2,3,4,2.48,4.59
3379,3,3,2,1.56,3.95
3380,3,3,1,2.42,4.72
3381,2,3,3,2.79,4.53
3382,3,3,3,2.24,2.25
3383,1,3,4,1.66,3.53
3384,3,3,1,2.49,2.51
3385,2,3,3,2.92,3.79
3386,3,4,5,3.88,2.39
3387,1,3,2,3.84,1.01
3388,2,3,5,1.81,1.38
3389,3,3,4,1.15,4.08
3390,3,3,3,2.22,1.34
3391,3,3,5,1.63,3.4
3392,3,4,5,2.58,4.43
3393,3,3,2,4.92,3.96
3394,2,3,5,1.72,2.65
3395,3,3,1,2.28,1.83
3396,3,3,1,3.9,4.69
3397,2,4,1,3.04,3.27
3398,2,3,2,1.18,2.62
3399,3,3,5,1.65,4.77
3400,3,3,4,4.74,1.86
3401,4,3,4,1.41,2.77
3402,3,3,1,3.54,1.43
3403,2,3,3,4.17,1.5
3404,3,3,2,2.06,2.59
3405,2,3,3,3.9,3.8
3406,3,3,2,1.68,2.36
3407,3,3,2,2.14,3.76
3408,2,3,5,2.25,4.22
3409,3,3,3,4.99,4.51
3410,3,3,3,1.86,1.18
3411,3,3,1,1.52,4.09
3412,3,3,4,4.7,1.59
3413,2,3,3,1.65,3.79
3414,3,3,2,4.52,2.49
3415,3,3,4,3.6,3.83
3416,3,4,1,3.31,1.86
3417,3,4,3,4.01,3.58
3418,3,3,5,3.9,1.5
3419,3,3,3,1.44,1.68
3420,3,3,1,5.0,3.46
3421,4,3,2,4.77,2.35
3422,3,3,1,4.59,3.82
3423,3,3,3,3.49,3.74
3424,4,3,2,3.09,3.49
3425,4,4,1,3.15,3.92
3426,2,3,4,1.06,4.18
3427,4,3,1,3.0,4.65
3428,2,3,2,3.5,1.32
3429,3,3,5,3.63,3.29
3430,4,3,1,2.33,4.0
3431,2,3,2,2.89,1.87
3432,4,3,2,3.55,2.05
3433,3,3,3,2.71,2.07
3434,2,3,2,4.85,3.29
3435,3,3,5,3.82,2.46
3436,4,3,1,1.01,3.66
3437,3,3,5,1.09,3.44
3438,2,3,3,3.76,3.63
3439,1,4,1,2.65,2.01
3440,2,3,1,4.36,4.07
3441,3,3,1,1.69,3.66
3442,3,4,2,1.06,1.52
3443,4,4,2,2.55,1.8
3444,3,3,4,3.94,2.2
3445,3,3,2,4.89,4.74
3446,2,3,4,4.53,2.31
3447,4,3,2,2.94,1.08
3448,1,3,2,4.25,1.57
3449,3,3,2,1.28,1.13
3450,3,4,2,3.29,2.61
3451,3,3,5,4.7,4.19
3452,2,3,2,2.59,2.8
3453,2,3,2,4.84,4.36
3454,3,3,5,1.88,1.19
3455,3,3,4,1.42,2.88
3456,3,3,1,3.1,4.15
3457,2,3,5,4.63,3.7
3458,2,4,1,2.25,4.41
3459,2,4,1,4.2,2.1
3460,3,3,3,1.68,3.0
3461,3,3,4,3.98,3.71
3462,3,4,1,3.23,1.67
3463,2,3,4,1.7,4.26
3464,1,3,1,3.87,2.25
3465,3,3,4,3.86,1.37
3466,4,3,1,3.06,4.06
3467,3,3,3,1.9,3.82
3468,3,3,4,1.53,4.53
3469,2,3,2,4.83,4.57
3470,3,3,4,3.62,2.11
3471,4,3,4,4.24,3.57
3472,3,3,4,3.79,5.0
3473,3,3,2,4.32,1.98
3474,2,4,4,1.65,2.89
3475,3,3,4,2.99,4.64
3476,3,3,2,3.67,1.41
3477,3,3,4,1.41,4.71
3478,2,4,5,1.6,2.95
3479,2,3,5,3.54,4.57
3480,4,3,4,4.47,3.49
3481,3,3,4,3.64,3.69
3482,2,3,5,1.14,4.09
3483,3,3,2,4.88,1.27
3484,3,3,4,1.56,3.51
3485,2,3,1,1.93,4.7
3486,3,4,2,4.9,4.82
3487,3,3,5,4.08,4.87
3488,3,3,2,4.75,3.58
3489,3,3,5,4.23,3.53
3490,2,3,3,3.61,3.21
3491,4,3,2,2.14,3.43
3492,3,3,1,2.31,3.45
3493,3,3,3,4.79,1.17
3494,3,4,3,4.44,1.36
3495,3,3,3,2.44,3.48
3496,3,3,1,2.49,2.26
3497,3,3,2,2.19,2.21
3498,2,3,1,2.3,1.77
3499,3,3,2,4.44,4.2
3500,4,3,5,1.04,4.86
3501,3,3,1,2.74,3.51
3502,3,3,4,4.77,4.78
3503,3,3,1,3.17,4.54
3504,2,4,3,2.8,1.87
3505,2,3,5,2.25,1.61
3506,1,3,2,1.3,1.85
3507,4,3,1,1.9,1.38
3508,1,4,3,1.36,3.33
3509,2,3,2,1.51,2.13
3510,3,3,5,1.65,4.65
3511,4,3,5,2.21,3.45
3512,2,3,4,1.04,2.44
3513,3,3,4,4.8,4.94
3514,4,3,4,1.5,4.81
3515,3,3,4,2.53,4.11
3516,3,3,3,4.52,4.17
3517,3,3,5,1.43,4.91
3518,2,3,2,2.93,3.4
3519,1,3,1,4.38,4.52
3520,1,3,4,3.23,1.26
3521,1,3,4,1.84,3.22
3522,2,4,5,3.94,3.01
3523,3,4,2,3.73,1.15
3524,3,3,3,2.45,1.35
3525,1,3,3,1.19,1.09
3526,3,4,2,1.03,2.18
3527,3,3,4,4.3,1.21
3528,3,4,3,2.29,2.69
3529,3,3,4,1.55,4.25
3530,3,3,3,3.07,3.46
3531,3,3,2,4.68,3.7
3532,3,3,5,1.03,1.13
3533,2,3,3,1.22,4.36
3534,1,3,4,2.67,1.58
3535,3,4,3,3.7,2.21
3536,3,3,2,2.9,3.07
3537,3,3,5,4.59,4.72
3538,1,3,2,1.18,4.99
3539,3,3,5,2.36,4.13
3540,1,3,3,2.41,3.92
3541,2,3,1,2.36,3.11
3542,3,3,1,2.95,3.66
3543,2,4,5,4.16,1.58
3544,3,3,3,2.27,2.08
3545,3,3,2,3.98,4.94
3546,1,3,5,1.59,4.92
3547,4,3,4,3.24,2.29
3548,2,3,4,2.5,1.96
3549,4,3,4,3.16,1.92
3550,3,4,1,1.43,2.94
3551,3,3,1,4.81,1.9
3552,3,4,4,4.62,3.59
3553,2,4,1,4.31,1.3
3554,3,3,4,4.57,1.41
3555,2,3,1,1.59,2.11
3556,4,3,2,3.01,4.11
3557,3,3,4,2.27,2.29
3558,1,3,4,4.55,2.88
3559,2,3,4,1.76,3.63
3560,3,4,4,1.88,4.15
3561,2,3,1,3.75,2.23
3562,3,3,5,1.36,3.92
3563,3,3,2,3.93,2.14
3564,3,3,1,2.07,3.58
3565,2,3,5,3.64,2.8
3566,3,3,1,4.49,4.71
3567,1,3,3,3.44,4.93
3568,3,4,3,1.85,4.1
3569,2,3,4,1.2,4.66
3570,3,3,1,1.18,1.55
3571,2,4,1,1.36,3.62
3572,3,4,3,3.32,1.79
3573,2,3,3,2.39,2.11
3574,3,4,4,1.97,3.09
3575,3,3,4,1.88,3.97
3576,3,4,1,4.79,3.89
3577,3,3,5,1.48,4.48
3578,3,3,3,2.22,3.24
3579,4,3,5,2.89,4.71
3580,3,3,5,1.0,4.55
3581,3,3,1,4.68,4.4
3582,2,3,3,1.4,1.92
3583,3,3,3,3.73,3.13
3584,4,3,3,3.52,3.94
3585,3,3,2,4.24,4.9
3586,3,3,3,3.61,1.05
3587,3,3,3,4.08,2.31
3588,3,3,1,2.68,2.37
3589,3,3,2,2.95,2.15
3590,3,3,1,3.81,4.27
3591,4,3,5,3.27,1.18
3592,3,4,4,3.05,2.44
3593,3,3,2,1.82,3.85
3594,3,3,2,2.03,2.63
3595,3,3,1,2.43,1.58
3596,3,3,2,1.04,3.44
3597,4,4,5,2.67,3.09
3598,3,3,1,1.01,4.93
3599,1,3,1,3.26,3.99
3600,2,3,5,3.82,4.94
3601,3,3,3,3.25,1.75
3602,3,4,1,3.77,4.05
3603,3,3,3,1.0,3.21
3604,3,3,4,1.24,3.85
3605,1,3,2,3.79,2.87
3606,3,3,2,4.21,1.85
3607,3,3,4,3.87,1.18
3608,3,3,3,3.65,4.35
3609,4,3,5,3.83,4.26
3610,2,4,2,3.96,1.65
3611,3,3,2,3.9,3.58
3612,3,3,1,3.95,3.95
3613,3,3,4,1.3,3.23
3614,3,3,3,1.25,2.27
3615,3,3,2,2.44,4.52
3616,3,3,4,3.11,3.57
3617,3,4,2,4.05,3.88
3618,3,3,1,2.34,3.61
3619,3,3,3,2.1,3.89
3620,3,3,3,4.13,1.58
3621,1,3,3,2.0,4.69
3622,3,3,3,4.28,2.14
3623,2,4,5,1.71,4.35
3624,4,3,2,2.44,4.57
3625,2,3,2,2.6,3.6
3626,2,3,3,2.2,3.39
3627,2,3,1,1.01,1.44
3628,2,4,1,1.94,2.74
3629,2,3,3,2.35,3.45
3630,3,3,3,2.25,1.33
3631,2,3,4,4.14,1.45
3632,3,3,1,1.19,4.97
3633,2,3,5,2.56,2.33
3634,3,3,3,1.15,2.4
3635,3,3,1,4.72,2.01
3636,3,3,2,4.16,3.58
3637,2,3,2,4.93,2.89
3638,3,3,3,4.64,4.16
3639,3,3,3,2.26,3.05
3640,3,3,3,3.77,1.06
3641,3,4,3,2.23,2.93
3642,2,3,5,4.55,1.22
3643,2,3,5,2.64,4.31
3644,2,3,3,2.5,1.45
3645,3,3,5,4.66,1.87
3646,2,3,5,4.35,2.84
3647,4,3,5,4.87,1.78
3648,3,3,2,1.27,3.16
3649,4,3,3,1.97,2.84
3650,1,4,2,2.2,4.81
3651,3,3,1,2.7,1.35
3652,2,4,1,2.89,3.31
3653,3,3,4,2.17,3.88
3654,3,3,3,4.16,1.51
3655,3,4,5,1.89,3.55
3656,2,3,4,3.79,4.46
3657,4,3,1,4.41,4.15
3658,4,3,5,3.41,4.74
3659,3,3,3,2.42,3.88
3660,3,3,3,1.75,2.58
3661,2,3,5,1.54,4.68
3662,4,3,4,3.98,1.9
3663,1,3,1,2.88,3.33
3664,3,3,1,1.19,4.06
3665,2,3,3,4.94,4.49
3666,3,4,1,3.69,4.67
3667,3,3,1,4.38,1.34
3668,2,3,4,2.75,3.9
3669,3,3,1,4.82,1.82
3670,2,3,1,1.8,4.12
3671,3,3,3,1.74,3.8
3672,4,3,1,4.56,1.73
3673,3,3,2,4.57,4.33
3674,3,3,5,3.0,2.85
3675,3,3,4,1.5,3.18
3676,2,3,5,2.22,4.89
3677,3,3,2,4.02,3.63
3678,3,3,4,4.38,3.35
3679,3,3,2,2.39,1.07
3680,4,3,2,1.24,1.8
3681,3,4,1,3.66,1.11
3682,3,3,5,3.96,2.33
3683,3,3,1,2.7,2.38
3684,3,3,2,3.33,3.12
3685,3,3,3,4.95,3.76
3686,1,3,3,1.98,1.72
3687,2,4,2,3.29,3.41
3688,2,3,2,3.44,4.67
3689,3,3,2,3.2,1.74
3690,3,3,5,4.48,3.64
3691,2,3,3,3.42,1.18
3692,3,3,5,3.03,3.12
3693,3,3,5,1.49,3.97
3694,3,3,4,3.81,1.14
3695,3,3,5,1.53,2.33
3696,3,3,1,1.11,4.51
3697,3,3,5,2.95,1.9
3698,4,3,3,3.29,3.89
3699,1,3,4,5.0,3.45
3700,3,3,2,3.85,1.65
3701,2,3,1,4.39,3.97
3702,3,3,5,2.39,3.13
3703,3,3,3,3.04,1.45
3704,2,3,1,4.9,4.8
3705,3,4,4,2.67,2.97
3706,3,3,1,4.23,3.98
3707,3,3,3,3.1,1.87
3708,3,3,4,1.9,1.55
3709,3,3,4,3.32,3.97
3710,3,3,3,1.87,3.7
3711,3,3,2,1.01,2.1
3712,2,3,5,1.94,3.99
3713,3,3,1,1.77,3.02
3714,3,3,1,2.48,2.39
3715,2,3,1,4.55,4.15
3716,3,3,5,2.55,3.47
3717,3,3,3,4.38,3.03
3718,3,3,1,3.22,4.09
3719,3,4,1,1.03,3.18
3720,3,3,1,1.75,4.75
3721,3,3,5,4.73,4.27
3722,3,3,3,3.42,2.43
3723,2,3,1,4.72,2.86
3724,3,3,2,2.24,4.83
3725,2,3,4,3.87,4.58
3726,3,4,3,4.09,1.76
3727,1,3,5,4.9,2.1
3728,3,3,1,1.07,2.46
3729,4,3,1,4.81,4.52
3730,3,3,1,2.57,4.71
3731,3,3,2,4.35,4.21
3732,3,4,4,3.18,2.1
3733,3,4,4,3.26,4.55
3734,3,3,2,2.44,1.13
3735,3,3,4,4.31,2.69
3736,2,3,4,2.06,2.51
3737,3,3,1,2.97,3.14
3738,3,4,4,3.24,3.24
3739,3,4,3,3.97,1.9
3740,3,3,1,2.89,1.82
3741,3,3,2,3.72,4.21
3742,2,3,4,2.94,1.3
3743,2,3,4,3.64,2.97
3744,1,3,2,3.7,1.77
3745,2,4,4,3.84,2.28
3746,3,3,2,4.29,2.11
3747,3,3,3,3.16,3.83
3748,3,3,1,1.77,2.82
3749,3,4,5,3.72,2.2
3750,2,3,5,1.31,4.33
3751,3,3,1,1.88,1.34
3752,2,3,3,4.17,4.07
3753,3,3,4,2.74,1.99
3754,3,3,3,2.99,4.67
3755,1,3,2,4.95,1.02
3756,2,3,5,1.94,3.23
3757,2,3,2,1.08,3.49
3758,2,4,2,1.45,3.31
3759,2,3,2,1.98,4.26
3760,3,3,5,3.9,1.45
3761,2,3,3,4.1,2.66
3762,4,3,4,3.26,4.45
3763,2,3,5,2.02,4.55
3764,4,3,5,3.09,2.99
3765,2,3,5,1.06,3.23
3766,4,3,5,3.73,4.06
3767,3,3,5,3.46,4.12
3768,2,3,5,1.09,4.55
3769,2,3,4,4.27,4.38
3770,3,3,1,4.05,2.66
3771,3,3,1,2.23,3.6
3772,3,3,4,3.54,2.93
3773,4,3,2,3.41,1.47
3774,3,3,5,1.57,4.29
3775,2,4,5,1.77,3.41
3776,3,3,4,3.73,1.23
3777,4,3,4,4.73,3.71
3778,2,3,2,3.31,2.13
3779,3,3,3,3.27,1.28
3780,3,3,5,3.59,3.43
3781,2,3,5,2.76,3.93
3782,4,4,2,1.22,3.07
3783,4,3,5,2.59,1.02
3784,4,4,3,4.6,3.31
3785,2,3,5,4.22,1.03
3786,3,3,3,4.71,4.71
3787,4,3,4,1.61,2.07
3788,2,4,1,3.02,4.48
3789,3,3,2,3.34,1.05
3790,3,3,4,1.84,1.39
3791,3,3,5,1.8,2.81
3792,3,3,1,4.13,4.03
3793,1,3,1,3.69,4.77
3794,3,4,4,3.59,3.08
3795,2,3,3,2.07,2.42
3796,3,3,5,3.03,1.18
3797,3,3,1,1.09,3.33
3798,3,3,2,1.52,2.52
3799,2,3,1,3.07,4.64
3800,3,3,4,2.24,2.92
3801,3,3,5,4.86,4.06
3802,4,4,1,2.89,4.39
3803,2,3,2,1.33,1.39
3804,3,3,5,1.07,2.76
3805,2,3,1,3.9,4.57
3806,4,3,5,1.69,2.7
3807,3,3,5,1.75,3.26
3808,3,4,1,2.7,4.49
3809,1,3,1,2.06,1.93
3810,3,3,4,3.47,4.58
3811,3,3,1,2.94,2.59
3812,3,3,3,1.45,3.37
3813,3,3,1,4.14,2.31
3814,3,3,3,2.7,3.11
3815,3,3,2,3.44,1.2
3816,4,4,4,1.02,1.26
3817,2,3,5,3.51,2.66
3818,3,3,3,2.13,2.34
3819,3,3,4,2.98,3.46
3820,2,3,4,2.19,1.15
3821,2,4,5,4.99,1.67
3822,3,3,2,1.92,1.84
3823,3,4,2,4.65,2.76
3824,3,3,2,4.67,1.99
3825,3,3,4,2.68,1.55
3826,2,3,5,2.22,3.39
3827,3,4,2,2.52,3.98
3828,3,3,1,4.96,3.74
3829,2,3,4,3.48,2.1
3830,3,3,3,3.18,4.42
3831,3,3,2,1.14,3.45
3832,3,3,1,4.39,3.46
3833,2,4,5,1.34,1.85
3834,3,3,5,1.19,1.97
3835,3,3,4,2.1,2.9
3836,2,3,3,2.9,1.95
3837,2,3,2,4.58,3.75
3838,3,3,3,4.16,2.23
3839,3,3,1,1.79,1.61
3840,3,3,2,2.49,1.61
3841,4,3,3,4.12,1.51
3842,3,3,3,3.11,2.76
3843,2,3,1,1.7,1.01
3844,3,3,5,2.58,3.17
3845,3,3,2,3.5,2.19
3846,3,3,3,4.89,3.21
3847,2,3,3,3.65,4.74
3848,2,3,3,1.06,4.48
3849,3,3,5,3.82,3.31
3850,1,3,4,2.0,2.67
3851,3,4,5,4.45,3.79
3852,1,3,2,2.54,4.69
3853,3,4,2,1.8,2.96
3854,3,3,3,2.87,1.4
3855,2,3,3,2.02,4.06
3856,2,4,2,1.94,1.04
3857,2,3,3,3.29,4.06
3858,3,3,1,4.07,1.34
3859,2,4,3,4.34,1.43
3860,2,3,4,2.59,4.13
3861,3,3,3,1.27,3.76
3862,3,3,5,2.94,3.25
3863,3,3,5,2.74,4.28
3864,3,3,5,1.79,4.41
3865,3,3,1,4.58,2.83
3866,3,3,5,4.9,4.99
3867,3,3,2,1.21,2.43
3868,3,3,3,4.18,1.69
3869,2,3,3,3.58,4.38
3870,3,3,2,2.05,2.66
3871,2,3,5,3.54,4.5
3872,2,3,4,1.51,1.24
3873,3,3,5,1.28,1.44
3874,2,3,5,4.97,1.16
3875,2,3,3,3.55,3.41
3876,3,3,4,2.01,4.33
3877,2,4,3,2.8,2.61
3878,1,3,3,4.8,1.36
3879,4,3,4,2.75,2.49
3880,3,3,4,4.6,2.39
3881,2,3,5,4.48,3.57
3882,3,3,4,2.38,3.61
3883,2,3,4,3.78,1.41
3884,3,3,5,3.64,2.68
3885,3,3,1,4.08,3.57
3886,3,3,4,2.46,2.04
3887,1,3,2,1.21,2.63
3888,3,3,3,1.68,3.45
3889,3,4,4,3.47,2.61
3890,3,3,2,4.1,1.12
3891,1,3,5,4.02,1.89
3892,2,3,3,3.33,4.1
3893,3,3,2,1.34,1.99
3894,3,3,2,1.07,4.27
3895,3,3,3,4.13,2.87
3896,3,3,5,3.2,2.89
3897,4,3,1,4.13,4.08
3898,3,3,3,1.65,2.53
3899,1,3,5,2.63,1.95
3900,3,3,3,4.68,1.42
3901,3,3,3,1.69,3.69
3902,3,3,2,1.25,2.88
3903,1,3,1,3.61,4.24
3904,2,3,4,3.38,2.83
3905,2,3,5,4.81,2.66
3906,3,3,3,4.63,2.2
3907,3,3,3,4.0,1.8
3908,3,4,1,1.08,4.32
3909,3,3,5,2.92,1.38
3910,3,3,5,4.58,4.61
3911,1,3,5,2.73,1.11
3912,3,3,2,4.85,3.09
3913,2,3,4,3.61,1.23
3914,2,3,3,1.44,4.12
3915,3,4,2,3.04,1.85
3916,3,3,2,3.78,3.26
3917,3,3,2,1.26,4.67
3918,3,4,3,2.38,3.6
3919,3,4,1,3.87,1.71
3920,3,3,4,1.63,4.19
3921,3,3,3,2.39,2.77
3922,3,3,5,3.76,1.05
3923,2,3,2,4.1,2.95
3924,2,3,1,3.07,4.25
3925,2,3,2,4.83,2.72
3926,3,3,5,4.7,4.03
3927,3,3,2,2.89,3.82
3928,3,3,4,1.64,2.83
3929,3,3,5,4.09,2.29
3930,4,3,2,1.97,3.91
3931,2,3,4,4.37,2.48
3932,3,3,2,3.35,1.68
3933,3,4,2,2.58,2.28
3934,3,3,2,3.23,4.51
3935,2,3,4,3.13,2.13
3936,3,3,5,4.7,1.94
3937,3,3,2,1.86,1.53
3938,1,3,2,4.71,1.22
3939,3,3,5,1.13,4.91
3940,3,3,3,4.08,3.15
3941,3,3,3,4.68,3.92
3942,3,3,4,2.58,4.09
3943,3,3,1,1.29,2.41
3944,2,3,5,4.22,4.2
3945,3,3,2,4.37,4.85
3946,3,3,4,2.35,3.97
3947,3,4,3,3.07,3.85
3948,3,3,4,4.24,2.73
3949,3,3,4,1.77,4.37
3950,2,4,1,3.52,1.36
3951,4,3,1,2.72,4.0
3952,3,3,5,1.7,2.45
3953,3,3,3,4.33,3.26
3954,4,3,2,2.3,4.57
3955,2,3,1,4.74,3.42
3956,3,3,1,3.28,1.1
3957,2,3,5,3.06,3.89
3958,3,3,5,2.69,4.72
3959,2,3,2,2.6,3.57
3960,4,3,2,4.27,4.45
3961,2,3,3,3.71,4.3
3962,4,3,1,4.09,4.45
3963,3,3,3,2.68,2.38
3964,3,4,4,2.05,2.9
3965,3,3,5,1.35,4.39
3966,3,3,2,4.11,4.64
3967,2,3,1,2.66,1.59
3968,3,3,1,3.04,1.73
3969,3,3,2,2.88,2.39
3970,3,3,4,2.72,4.08
3971,3,3,1,3.74,4.5
3972,3,3,4,3.43,3.32
3973,4,4,3,4.89,1.45
3974,3,3,4,1.56,2.21
3975,2,3,3,3.29,4.43
3976,3,3,1,1.25,2.39
3977,1,3,1,4.23,1.41
3978,2,3,3,3.47,2.21
3979,3,3,3,2.71,4.23
3980,2,3,5,4.21,2.97
3981,3,3,5,2.82,1.69
3982,3,3,1,1.91,2.25
3983,2,3,2,2.89,4.81
3984,3,3,2,1.28,2.73
3985,2,3,1,4.59,2.77
3986,3,3,1,3.92,1.61
3987,3,3,1,4.04,2.22
3988,2,3,3,4.5,4.26
3989,3,3,1,4.17,4.14
3990,3,3,1,2.73,2.74
3991,1,3,1,1.47,4.57
3992,2,3,4,2.49,2.52
3993,3,3,4,4.74,4.46
3994,3,4,5,4.8,1.13
3995,3,3,1,4.07,2.39
3996,2,3,2,1.82,4.42
3997,2,3,3,1.78,4.61
3998,3,3,4,4.52,4.03
3999,3,4,1,1.57,3.68
4000,3,3,2,3.34,4.26
4001,3,3,3,2.51,3.83
4002,3,3,1,2.21,2.02
4003,3,3,2,3.71,2.86
4004,2,3,4,4.84,3.64
4005,3,4,3,4.11,3.35
4006,2,3,3,2.94,4.54
4007,3,3,3,2.76,2.9
4008,3,3,5,4.63,1.71
4009,3,3,3,3.31,1.86
4010,3,3,3,2.99,4.38
4011,4,3,5,3.73,1.03
4012,3,4,1,1.95,4.48
4013,2,3,1,1.25,1.22
4014,2,3,3,4.42,2.57
4015,2,3,2,3.43,4.2
4016,4,4,2,1.66,2.63
4017,3,4,1,2.19,4.29
4018,3,3,5,4.96,1.4
4019,3,3,4,3.54,3.05
4020,4,3,4,3.54,3.33
4021,3,3,1,1.29,4.56
4022,3,3,2,4.88,1.37
4023,2,3,4,4.57,2.35
4024,3,3,3,3.19,3.64
4025,3,3,4,2.24,4.92
4026,2,3,4,3.79,4.39
4027,4,3,3,4.33,4.39
4028,2,4,4,4.14,3.07
4029,2,3,2,4.91,3.26
4030,1,3,1,3.55,4.43
4031,3,3,5,2.28,4.48
4032,2,3,1,2.99,4.21
4033,2,4,2,4.27,4.27
4034,4,3,1,2.06,4.52
4035,3,3,2,1.93,1.46
4036,3,3,2,3.9,2.17
4037,3,4,1,2.78,4.9
4038,3,3,3,4.27,3.18
4039,3,3,5,1.57,1.71
4040,3,3,1,2.34,3.01
4041,2,4,5,2.07,3.58
4042,3,3,3,3.79,4.31
4043,4,4,3,4.04,4.25
4044,4,3,3,2.82,1.2
4045,3,3,2,2.91,2.81
4046,3,3,1,1.53,1.08
4047,3,3,3,3.81,4.55
4048,3,3,5,4.97,1.7
4049,3,3,3,4.11,3.5
4050,3,3,3,1.89,3.28
4051,3,3,4,3.49,3.5
4052,3,3,2,2.18,3.25
4053,3,3,1,1.12,3.86
4054,3,3,3,1.72,3.5
4055,3,3,5,1.41,1.36
4056,3,3,2,1.78,2.47
4057,3,4,5,4.18,3.19
4058,3,3,5,2.17,2.3
4059,3,4,2,4.03,4.04
4060,2,3,3,4.8,2.27
4061,3,3,4,3.3,4.31
4062,3,3,3,2.94,1.59
4063,3,3,4,4.0,4.08
4064,3,3,5,1.39,1.73
4065,4,3,4,2.71,3.11
4066,1,3,5,3.0,2.28
4067,3,3,5,4.32,3.55
4068,2,3,5,4.26,1.85
4069,4,3,5,4.39,4.18
4070,4,4,2,3.79,3.29
4071,4,3,1,3.12,4.83
4072,3,3,1,4.31,3.85
4073,2,3,2,4.49,3.43
4074,2,3,4,2.92,4.32
4075,1,3,3,4.94,1.88
4076,3,3,3,4.5,3.53
4077,2,3,1,3.04,2.56
4078,3,3,4,1.28,3.98
4079,3,3,2,1.9,1.1
4080,3,3,4,4.11,2.71
4081,3,3,1,1.44,3.61
4082,3,3,2,2.88,2.84
4083,2,3,1,3.42,1.95
4084,2,3,2,4.51,2.86
4085,3,3,5,4.39,4.4
4086,2,3,3,4.06,1.83
4087,3,3,3,2.63,2.47
4088,3,3,2,1.57,4.96
4089,4,3,2,3.68,4.65
4090,1,3,4,1.73,1.14
4091,3,3,5,3.25,3.12
4092,2,4,4,4.92,1.26
4093,2,3,4,3.2,4.7
4094,3,3,3,3.58,2.77
4095,2,3,1,3.71,2.67
4096,3,3,4,4.32,2.09
4097,2,3,5,2.74,3.28
4098,3,3,3,2.99,1.58
4099,3,3,1,1.7,4.2
4100,3,3,4,3.46,2.96
4101,3,3,5,2.18,3.27
4102,1,3,2,3.03,4.36
4103,1,3,1,4.07,1.74
4104,2,3,4,1.07,1.7
4105,2,3,2,3.26,2.68
4106,3,3,4,1.69,4.14
4107,3,4,4,2.12,1.23
4108,2,3,2,1.14,4.18
4109,3,3,1,1.68,3.0
4110,2,3,3,4.95,3.25
4111,3,3,3,4.99,3.26
4112,3,3,5,3.88,1.22
4113,2,3,2,3.45,2.0
4114,3,3,2,4.11,4.02
4115,3,3,5,4.59,2.65
4116,3,4,4,3.08,3.24
4117,3,3,4,1.14,4.78
4118,3,3,5,3.84,1.19
4119,3,3,4,4.94,2.8
4120,4,3,5,2.03,2.45
4121,3,3,4,2.85,1.43
4122,3,3,3,2.45,4.8
4123,2,3,1,2.56,4.85
4124,2,4,4,3.89,2.25
4125,3,4,4,2.51,4.79
4126,2,4,5,4.76,1.14
4127,3,4,4,4.16,4.92
4128,4,3,3,1.11,4.34
4129,3,3,3,4.27,1.86
4130,3,3,1,4.09,3.4
4131,3,3,1,3.07,4.19
4132,3,3,1,2.99,2.28
4133,3,3,5,4.34,2.42
4134,2,4,4,2.7,3.52
4135,2,3,2,1.64,1.59
4136,2,3,3,2.25,1.47
4137,4,3,3,2.06,2.0
4138,3,3,2,3.72,3.97
4139,2,4,3,1.72,2.47
4140,3,3,2,3.58,3.03
4141,3,3,4,2.86,1.78
4142,2,3,4,4.36,1.78
4143,3,3,1,2.94,3.6
4144,3,3,3,4.72,1.43
4145,4,3,5,4.6,3.67
4146,3,3,5,1.74,2.6
4147,3,4,4,3.74,3.69
4148,3,3,4,1.86,2.53
4149,3,3,1,4.29,4.38
4150,3,4,5,3.54,1.22
4151,2,3,4,2.18,4.57
4152,3,3,5,2.0,2.07
4153,3,3,5,2.72,1.17
4154,3,4,2,4.2,3.25
4155,3,3,1,4.18,1.9
4156,3,3,4,1.13,2.84
4157,2,3,3,2.21,4.21
